timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,temp
2025-10-20T14:30:44.667811,-6.145038167938932,0.8778625954198473,0.4732824427480916,0.143652099609375,1.0917559570312498,9.373299499511718,29.377058823529413
2025-10-20T14:30:44.684867,-7.480916030534351,0.7938931297709924,0.648854961832061,-0.06703764648437499,1.2114660400390624,9.394847314453125,29.424117647058825
2025-10-20T14:30:44.701743,-9.17557251908397,0.816793893129771,0.9007633587786259,-0.05746083984375,1.2210428466796874,9.473855969238281,29.330000000000002
2025-10-20T14:30:44.718562,-10.511450381679388,0.6412213740458015,1.0610687022900764,-0.14125789794921875,1.1635820068359375,9.512163195800781,29.377058823529413
2025-10-20T14:30:44.735352,-11.603053435114504,0.7786259541984732,0.9007633587786259,-0.05985504150390625,1.1156979736328125,9.320627062988281,29.471176470588237
2025-10-20T14:30:44.752146,-12.045801526717558,0.9618320610687023,0.8320610687022901,-0.15322890625,1.1061211669921875,9.394847314453125,29.377058823529413
2025-10-20T14:30:44.768947,-12.51908396946565,1.0687022900763359,0.9541984732824428,-0.07900865478515624,0.9864110839843749,9.37808790283203,29.330000000000002
2025-10-20T14:30:44.785753,-13.145038167938932,1.0076335877862594,0.8091603053435115,-0.028730419921875,0.8834604125976562,9.3852705078125,29.330000000000002
2025-10-20T14:30:44.802540,-13.65648854961832,1.0305343511450382,0.8473282442748091,-0.12210428466796874,1.0606313354492187,9.33978067626953,29.330000000000002
2025-10-20T14:30:44.819316,-13.763358778625955,1.1603053435114503,0.6641221374045801,-0.14604630126953125,0.8595183959960937,9.361328491210937,29.424117647058825
2025-10-20T14:30:44.836090,-13.198473282442748,1.2061068702290076,0.42748091603053434,-0.03591302490234375,1.0223241088867188,9.296685046386719,29.330000000000002
2025-10-20T14:30:44.852863,-12.786259541984732,1.1984732824427482,0.4198473282442748,-0.10295067138671875,0.8451531860351562,9.323021264648437,29.471176470588237
2025-10-20T14:30:44.869647,-11.908396946564885,1.0534351145038168,0.25190839694656486,-0.28969840087890625,0.8355763793945312,9.387664709472656,29.377058823529413
2025-10-20T14:30:44.886442,-11.122137404580153,1.0381679389312977,0.05343511450381679,-0.09337386474609374,0.814028564453125,9.425971936035156,29.377058823529413
2025-10-20T14:30:44.903231,-10.427480916030534,1.1526717557251909,0.04580152671755725,-0.14604630126953125,0.7493851196289062,9.495403784179686,29.377058823529413
