timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
345.1366,-2.8755,0.0671,-76.7898,-3.2003,0.0000,-0.0000,-330.8924,58.7370,-120.6598,1500,1500,0.9889,0.0318,-0.4400,9.7458,-2.1332,0.7131,1.5872,0.0204,-0.5597,9.6290,-4.2675,0.9138,1.5787
345.1558,-2.9604,0.0604,-76.7621,-2.5286,0.0000,-0.0000,-340.6574,60.4637,-125.4702,1500,1500,0.9988,0.0965,-0.6507,9.7314,-2.4690,0.8353,1.5108,-0.0155,-0.5884,9.7846,-2.5881,0.7917,1.4489
345.1754,-3.0466,0.0663,-76.7364,-2.8950,0.0000,-0.0000,-350.5785,62.2185,-129.2712,1500,1500,1.0000,0.0342,-0.6339,9.7674,-2.8431,0.7131,1.4269,-0.0347,-0.6411,9.7128,-2.9469,0.7688,1.2657
345.1940,-3.1292,0.0749,-76.7134,-2.8377,0.0000,-0.0000,-360.0855,63.9021,-132.7750,1500,1500,1.0000,0.0103,-0.6555,9.7219,-2.8813,0.7131,1.1444,0.0659,-0.5693,9.6888,-2.7942,0.5932,1.4184
345.2126,-3.1996,0.0969,-76.6908,-2.4866,0.0000,-0.0000,-368.1772,65.3404,-135.7598,1500,1500,1.0000,-0.0472,-0.6459,9.7458,-2.4919,0.6597,1.3582,-0.0155,-0.5813,9.7343,-2.4813,0.8069,1.1589
345.2311,-3.2770,0.1090,-76.6699,-2.8148,0.0000,-0.0000,-377.0939,66.9228,-139.0477,1500,1500,1.0000,-0.0089,-0.6579,9.6883,-2.8431,0.6673,1.1292,-0.0634,-0.5980,9.6864,-2.7866,0.6543,1.2047
345.2497,-3.3389,0.1499,-76.6496,-2.6278,0.0000,-0.0000,-384.2158,68.1940,-141.6774,1500,1500,1.0000,-0.0663,-0.6124,9.6764,-2.5988,0.6902,1.1826,-0.0945,-0.6938,9.6553,-2.6568,2.7077,1.1894
345.2682,-3.4237,0.1798,-76.6317,-3.2652,0.0000,-0.0000,-393.9751,69.9244,-145.2752,1500,1500,1.0000,-0.0328,-0.7058,9.8416,-2.3469,0.6215,1.0147,0.0060,-0.5645,9.8277,-4.1835,2.7306,1.1207
345.2867,-3.4617,0.1715,-76.6122,-2.0133,0.0000,0.0000,-398.3434,70.7182,-146.8952,1500,1500,1.0000,0.0175,-0.5908,9.8679,-2.1026,0.8353,1.2208,-0.0419,-0.6938,9.8708,-1.9240,-1.1167,0.8230
345.3050,-3.5273,0.1773,-76.5953,-2.1660,0.0000,0.0000,-405.8916,72.0653,-149.6823,1500,1500,1.0000,0.0079,-0.7153,9.8200,-2.1332,0.6368,0.9689,-0.0586,-0.7297,9.8780,-2.1988,0.7382,0.9680
345.3235,-3.5819,0.1864,-76.5805,-1.7271,0.0000,0.0000,-412.1723,73.1926,-152.0046,1500,1500,1.0000,-0.0184,-0.7153,9.9062,-1.8126,0.6215,0.9078,-0.0227,-0.7680,9.8301,-1.6416,0.5321,0.7543
345.3420,-3.6394,0.1921,-76.5689,-1.2538,0.0000,0.0000,-418.7926,74.3796,-154.4517,1500,1500,1.0000,-0.0663,-0.7752,9.8392,-1.3316,0.6063,0.7398,-0.0490,-0.7728,9.7822,-1.1759,-1.1625,0.4566
345.3604,-3.6625,0.2139,-76.5630,-1.0744,0.0000,0.0000,-421.4507,74.8782,-155.4453,1500,1500,1.0000,-0.0903,-0.6435,9.8823,-0.9729,0.4765,0.5032,-0.0538,-0.7513,9.8205,-1.1759,0.5703,0.1512
345.3788,-3.7050,0.2247,-76.5597,-1.1927,0.0000,0.0000,-426.3445,75.7658,-157.2593,1500,1500,1.0000,-0.0567,-0.7297,9.8512,-1.1332,0.3315,0.2208,-0.1592,-0.6435,9.8516,-1.2523,0.2955,0.1741
345.3972,-3.7472,0.2768,-76.5548,-1.1011,0.0000,0.0000,-431.1963,76.6464,-159.0582,1500,1500,1.0000,-0.2531,-0.7393,9.8416,-1.1942,0.3773,0.3963,0.0252,-0.6890,9.8588,-1.0080,0.3871,0.1589
