timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
581.4670,-1.3053,1.2258,111.6222,-3.5907,0.0000,-0.0000,-150.2037,26.2772,-3.4665,1498,1501,0.0628,-0.3275,0.0273,9.9359,-2.9968,-1.6405,-4.8988,-0.3276,0.0068,9.6703,-4.1845,-1.6746,-4.7815
581.4868,-1.3876,1.1834,111.5253,-5.1899,0.0000,-0.0000,-159.6694,27.9363,-5.7569,1497,1502,0.0981,-0.1814,-0.1284,9.8401,-4.6686,-1.9458,-5.1660,-0.1983,-0.0602,9.6224,-5.7113,-1.4227,-4.7280
581.5057,-1.4674,1.1231,111.4305,-5.6098,-0.0539,-0.3711,-167.7790,29.5463,-8.5400,1495,1504,0.1383,-0.0761,-0.1092,9.7061,-5.2793,-1.7550,-5.2118,-0.1122,-0.1201,9.7350,-5.9403,-1.4456,-4.9494
581.5242,-1.5804,1.0890,111.3362,-7.1212,-0.6891,-5.7099,-165.4061,31.8220,-12.6777,1493,1506,0.2037,-0.1886,-0.1619,9.8928,-5.7297,-1.6787,-5.3339,-0.1624,-0.1368,9.7230,-8.5128,-1.6059,-4.9876
581.5426,-1.7105,1.0282,111.2430,-7.7472,-1.9897,-14.4776,-155.1338,34.4425,-17.5277,1491,1508,0.2890,-0.0809,-0.2050,9.8234,-6.9892,-2.0603,-5.3874,0.0147,-0.2613,9.8307,-8.5052,-1.7281,-4.8425
581.5611,-1.9023,0.9413,111.1488,-9.1747,-4.0545,-30.6199,-130.7117,38.2970,-23.8018,1488,1511,0.4270,0.0484,-0.3917,9.8880,-8.7831,-2.1825,-5.3492,0.0698,-0.3164,9.7374,-9.5662,-1.6365,-4.8960
581.5796,-2.0646,0.8775,111.0547,-9.0487,-5.5575,-31.0110,-148.2663,41.5645,-58.6313,1470,1529,0.9412,0.0221,-0.2984,9.9359,-8.8747,-1.5107,-5.2118,0.0243,-0.3212,9.8068,-9.2227,-0.7433,-5.0334
581.5981,-2.2201,0.8267,110.9613,-8.5945,-6.1415,-23.4918,-187.8156,44.6967,-74.9367,1462,1537,1.0000,-0.0138,-0.3319,9.6893,-8.3022,-0.9764,-5.3492,0.0530,-0.2326,9.7350,-8.8868,-0.9418,-4.8502
581.6165,-2.3654,0.7821,110.8645,-9.0602,-6.5793,-23.7592,-203.7557,47.6246,-80.8639,1459,1540,1.0000,-0.0354,-0.2768,9.9670,-8.8442,-1.2130,-5.5858,-0.1217,-0.2972,9.9696,-9.2761,-0.7433,-5.0181
581.6349,-2.5211,0.7868,110.7635,-9.7319,-7.0522,-25.6747,-216.1603,50.7646,-85.9072,1457,1542,1.0000,-0.2341,-0.2984,10.0532,-8.9968,-0.6405,-5.5935,-0.2127,-0.2374,9.8403,-10.4670,-0.5830,-5.4456
581.6533,-2.6229,0.7887,110.6614,-6.9724,-7.0402,0.6513,-303.6915,52.8265,-111.4469,1444,1555,1.0000,-0.2820,-0.3031,9.8784,-7.1800,-0.8771,-5.8454,-0.1265,-0.3092,9.5698,-6.7647,-1.7586,-5.4074
581.6717,-2.7083,0.7140,110.5595,-5.5334,-6.8142,12.2731,-346.9890,54.5614,-124.4376,1437,1562,1.0000,0.0604,-0.3702,9.9168,-5.3403,-1.3810,-5.7767,0.0435,-0.3714,9.7900,-5.7265,-1.6746,-5.4608
581.6901,-2.8003,0.6392,110.4556,-4.8540,-6.5202,15.9614,-368.1966,56.4292,-131.3096,1434,1565,1.0000,0.1610,-0.4803,10.0077,-5.0121,-1.0145,-5.9141,-0.1050,-0.4313,10.2378,-4.6960,-0.1326,-5.4150
581.7085,-2.8295,0.6198,110.3522,-3.0678,-6.0023,28.1537,-406.6743,57.0421,-142.3899,1428,1571,1.0000,-0.0449,-0.3438,9.8186,-3.5999,-0.4420,-5.8759,0.0076,-0.5151,10.1180,-2.5357,0.4399,-5.3998
581.7269,-2.8006,0.5037,110.2466,-1.5792,-4.6753,31.5478,-413.1209,56.4916,-139.9117,1430,1569,0.9722,0.4650,-0.2098,9.7875,-1.6152,0.0694,-5.9294,0.2613,-0.1895,10.0582,-1.5433,1.1651,-5.5372
581.7453,-2.7562,0.4384,110.1338,-0.1937,-2.4366,22.3677,-381.5809,55.6326,-129.1452,1435,1564,0.9591,0.3740,-0.2529,9.8425,-0.7755,1.4816,-6.0973,0.2925,-0.2230,10.1204,0.3880,2.7147,-6.0028
581.7638,-2.6958,0.3775,110.0178,0.1574,-0.7669,7.6541,-332.2541,54.4514,-112.7580,1443,1556,0.9376,0.4028,-0.2026,9.7300,0.8200,2.0694,-6.2805,0.0315,-0.0937,10.0630,-0.5052,2.9819,-6.1326
581.7822,-2.6355,0.3589,109.9027,1.7910,-0.0001,0.0019,-303.2752,53.2715,-101.7881,1449,1550,0.9125,0.1610,-0.3295,9.7228,1.5986,0.9626,-6.3645,0.0387,-0.2685,9.9816,1.9834,2.8979,-5.9647
