timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
2252.0839,-2.9237,1.4513,153.6543,-1.4309,-2.9770,17.6834,-380.1560,92.0566,-169.2807,1500,1500,1.0000,-0.1504,-0.3751,9.6090,-1.3832,-0.4377,2.9072,-0.0646,-0.5199,9.5026,-1.4786,-0.2259,3.1619
2252.1054,-2.9075,1.3914,153.7249,-1.1409,-1.5084,9.0246,-353.3998,91.8192,-161.1115,1500,1500,1.0000,-0.1337,-0.3367,9.5468,-1.0245,-2.7660,3.0598,-0.1388,-0.3500,9.6558,-1.2573,-0.4091,3.2611
2252.1250,-2.8767,1.3867,153.7866,-0.4958,-0.4467,3.4806,-333.9551,91.3384,-154.9895,1500,1500,1.0000,-0.2175,-0.3272,9.7910,-0.4214,-0.4377,2.9530,-0.2106,-0.2925,9.6462,-0.5702,0.1558,3.2611
2252.1443,-2.8480,1.4059,153.8469,-0.4386,-0.0303,0.2384,-321.3854,90.8933,-150.9516,1500,1500,1.0000,-0.3132,-0.3320,9.6832,-0.3069,-0.2927,3.0293,-0.2633,-0.2638,9.6846,-0.5702,0.1634,3.1314
2252.1635,-2.8064,1.3714,153.9075,0.2217,0.0000,0.0000,-316.0226,90.2362,-148.9485,1500,1500,1.0000,-0.0978,-0.3224,9.6617,0.2122,-0.4683,2.9224,-0.1053,-0.3643,9.5936,0.2313,-0.1114,3.2840
2252.1829,-2.7600,1.3387,153.9703,0.0194,0.0000,0.0000,-310.7973,89.4982,-146.9381,1500,1500,1.0000,-0.1289,-0.2817,9.7024,0.1664,-0.6362,3.0064,-0.1053,-0.2733,9.4667,-0.1275,-0.5847,3.3146
2252.2021,-2.7400,1.2826,154.0336,-0.6485,0.0000,0.0000,-308.5410,89.1950,-146.0793,1500,1500,1.0000,-0.0834,-0.3391,9.8532,-0.3069,-1.5370,3.0522,-0.0981,-0.2398,9.6391,-0.9901,-1.1877,3.3604
2252.2213,-2.7364,1.2518,154.0948,-1.7210,0.0000,0.0000,-308.1412,89.1637,-145.9406,1500,1500,1.0000,-0.1696,-0.3176,9.8796,-1.3298,-1.2622,3.0140,-0.0909,-0.2279,9.8043,-2.1122,-1.0122,3.2077
2252.2405,-2.7575,1.2150,154.1603,-2.5340,0.0000,-0.0000,-310.5076,89.5380,-146.8751,1500,1500,1.0000,-0.1289,-0.3535,9.8628,-2.2458,-1.2469,3.3041,-0.0718,-0.3907,9.7205,-2.8221,-0.8366,3.3375
2252.2597,-2.7998,1.1832,154.2260,-3.4233,0.0000,-0.0000,-315.2776,90.2649,-148.7422,1500,1500,1.0000,-0.1073,-0.3846,9.9897,-3.0245,-0.9568,3.2660,-0.0646,-0.3188,9.9623,-3.8221,-0.2488,3.5207
