timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
213.8565,3.2551,-0.2910,-43.6862,-15.0286,0.0000,-0.0000,374.5707,-65.3030,137.5313,1575,1424,1.0000,-0.1190,1.6262,9.5423,-13.7591,-0.4930,-0.3060,0.0826,1.4873,9.8325,-16.2981,-0.0709,-0.0625
213.8757,3.0644,-0.2994,-43.6976,-19.8759,0.0000,-0.0000,352.6195,-61.5186,129.4927,1571,1428,1.0000,-0.0543,1.3365,9.2550,-18.8355,-1.0655,0.3429,0.2718,1.1402,10.3592,-20.9164,-2.2847,-1.3526
213.8951,2.7381,-0.3940,-43.6682,-25.2996,-1.6822,-74.7581,530.3828,-55.0215,167.7556,1592,1407,0.9531,0.5274,1.1761,9.0515,-23.7133,0.3238,1.0986,-0.4656,0.3213,9.1861,-26.8858,1.7764,1.8993
213.9140,2.2032,-0.4222,-43.6377,-23.9484,-7.2336,-156.4138,703.9946,-44.3449,219.2909,1620,1379,1.0000,0.0678,0.1083,9.9254,-25.3698,-2.2182,1.3505,-0.0490,-0.3155,9.7990,-22.5271,-0.6358,1.8840
213.9326,1.6270,-0.4318,-43.5946,-24.0629,-9.7580,-135.9386,578.7200,-32.8368,178.4600,1598,1401,1.0000,0.5346,-0.2269,9.8392,-22.6675,5.0032,1.7780,0.2814,-0.0881,10.1581,-25.4584,4.7077,2.2963
213.9510,0.9895,-0.3541,-43.5585,-28.0362,-12.4997,-148.9904,452.4590,-20.0965,136.7368,1575,1424,1.0000,-0.2698,-0.2748,9.4561,-27.4614,0.3391,1.7398,-0.0442,-0.4352,9.8109,-28.6110,0.0207,2.0062
213.9693,0.2444,-0.3159,-43.5182,-28.9026,-14.9602,-133.9159,344.8337,-4.8904,98.9986,1554,1445,1.0000,0.0318,-0.8183,9.6740,-28.3851,1.3238,2.0528,-0.1663,-0.9308,9.7678,-29.4202,2.1428,1.9680
213.9878,-0.4231,-0.2429,-43.4787,-26.7767,-16.7326,-96.2159,228.4186,8.4658,59.7243,1532,1467,1.0000,-0.1669,-0.7680,9.8895,-27.4767,1.4841,1.9765,-0.3220,-0.9260,9.4877,-26.0767,1.2115,2.0978
214.0063,-0.8484,-0.1745,-43.4482,-21.4332,-17.4377,-38.0329,11.9069,16.9770,-5.1546,1497,1502,1.0000,-0.1836,-0.1982,10.7322,-21.4767,0.7513,1.7780,0.1449,-1.2564,10.6226,-21.3897,1.8909,1.4795
214.0247,-1.3395,-0.1349,-43.4233,-21.7767,-18.0886,-35.4157,-52.1419,26.8040,-28.0018,1484,1515,1.0000,-0.0280,-0.5549,9.5136,-21.0721,1.9727,1.2360,0.0108,-0.5262,9.4351,-22.4813,0.8680,1.4260
214.0431,-1.8232,-0.1371,-43.4040,-19.9904,-18.3738,-15.5024,-165.1494,36.4958,-64.4897,1464,1535,1.0000,0.0582,-0.7776,9.9493,-21.3240,0.1711,0.9307,-0.0251,-0.6339,9.5643,-18.6568,0.2955,1.0825
214.0615,-2.1629,-0.1055,-43.3903,-15.7805,-17.9848,21.1294,-309.7353,43.3108,-108.3813,1440,1559,1.0000,-0.1429,-0.5477,9.9876,-15.9271,-0.2869,0.7551,-0.1927,-0.6675,9.8516,-15.6339,-0.1854,0.6779
214.0799,-2.4090,-0.1240,-43.3845,-13.5286,-17.3164,36.2713,-381.6620,48.2567,-130.9937,1427,1572,1.0000,0.2162,-0.3442,9.7099,-13.8126,1.0872,0.4650,0.0084,-0.6603,9.5691,-13.2446,1.4787,0.2276
214.0984,-2.6465,-0.0828,-43.3823,-10.7423,-16.3303,53.5002,-458.6153,53.0338,-154.9292,1414,1585,1.0000,-0.1860,-0.5884,9.7650,-11.2324,0.1864,0.1292,-0.0849,-0.7560,9.5212,-10.2523,-0.5671,0.0673
214.1168,-2.8328,-0.1355,-43.3878,-7.9255,-15.0696,68.1885,-522.3599,56.7888,-174.6552,1403,1596,1.0000,0.2928,-0.6674,10.2366,-8.0339,-0.5540,-0.0617,0.2598,-0.5621,9.7798,-7.8171,1.1505,-0.5587
214.1353,-2.9953,-0.1384,-43.4057,-6.7156,-13.8165,68.0291,-540.6008,60.0688,-181.4026,1400,1599,1.0000,0.2737,-0.6746,9.9637,-6.9881,2.7589,-0.6342,0.2407,-0.7297,9.6745,-6.4431,2.7459,-1.0702
214.1536,-3.1149,-0.1522,-43.4325,-4.4790,-12.4159,76.2308,-577.9863,62.4922,-193.0823,1393,1606,1.0000,0.2928,-0.7058,10.1073,-5.0034,2.3544,-1.1380,-0.0562,-0.7560,9.7343,-3.9545,2.1963,-1.5816
214.1721,-3.1802,-0.1273,-43.4655,-1.7996,-10.8234,86.3021,-614.5011,63.8292,-203.9749,1387,1612,1.0000,-0.0950,-0.7225,10.3803,-2.8889,0.6902,-1.5273,0.0228,-0.5334,9.8421,-0.7103,-0.4831,-2.0702
214.1905,-3.1674,-0.1299,-43.5080,1.2157,-9.0175,97.8876,-646.3979,63.6055,-212.7941,1382,1617,1.0000,-0.0280,-0.6220,10.2845,0.6378,-0.9663,-2.4434,0.1066,-0.3538,9.4327,1.7935,-0.0938,-2.2305
214.2089,-3.0858,-0.1405,-43.5597,6.8989,-6.6301,129.6884,-728.5943,62.0044,-235.0086,1370,1629,1.0000,0.0558,-0.7704,9.9493,5.0577,0.2398,-2.8250,0.1808,-0.2628,9.7702,8.7401,-0.2923,-2.8182
214.2283,-2.8211,-0.1534,-43.6182,13.6737,-0.3552,15.5741,-369.4795,56.7377,-128.8474,1429,1570,0.9774,-0.0304,-0.5453,10.0116,13.3630,-1.4319,-3.1227,-0.1376,-0.2724,9.4734,13.9844,-0.8877,-3.0702
214.2469,-2.5355,-0.1926,-43.6813,15.0439,0.0000,0.0000,-291.7634,51.0515,-92.5566,1449,1550,0.8632,0.1946,-0.4759,10.2079,14.9203,-0.3708,-3.3441,0.0898,-0.1934,10.0264,15.1676,0.1657,-3.4976
214.2653,-2.2246,-0.2094,-43.7490,13.7882,0.0000,0.0000,-255.9879,44.8559,-62.6392,1465,1534,0.6656,0.0917,-0.1671,9.9038,14.1111,0.1559,-3.4968,-0.0059,-0.3921,10.2682,13.4653,-0.3992,-3.9022
214.2837,-1.8409,-0.2849,-43.8160,16.7462,0.5088,17.1496,-261.2175,37.1989,-35.0125,1480,1519,0.3816,0.3575,-0.0306,10.3300,15.5615,-0.6533,-3.3594,0.1233,-0.2197,9.9570,17.9310,-0.2847,-3.9556
214.3022,-1.4445,-0.3097,-43.8952,16.3302,5.3136,97.4604,-446.8990,29.2854,-121.1711,1433,1566,0.8669,0.1276,0.1131,9.7865,17.3019,-0.0579,-3.4128,0.1856,0.5201,10.7471,15.3584,-0.5518,-5.2381
214.3206,-1.0384,-0.3235,-43.9736,10.7233,6.3631,41.8516,-200.0153,21.1742,-66.5914,1463,1536,1.0000,0.0390,0.7212,9.7147,10.8897,-0.4090,-3.3365,0.1425,0.6589,9.8325,10.5569,-1.2236,-5.2152
214.3390,-0.7398,-0.3142,-44.0275,12.7768,7.3252,52.1252,-196.0400,15.2099,-62.4962,1465,1534,1.0000,0.0582,0.1155,10.0786,12.0271,0.3162,-3.0006,0.1760,0.2256,9.7391,13.5264,0.8756,-2.8106
214.3575,-0.4567,-0.2767,-44.0746,7.9981,7.4261,5.4786,-56.9379,9.1377,-20.5115,1488,1511,1.0000,-0.1429,0.4770,9.4705,9.7676,0.1253,-2.7411,-0.0658,0.7355,10.2060,6.2287,-0.7121,-2.3221
214.3759,-0.3032,-0.2747,-44.1148,1.6775,6.5638,-46.7491,83.1189,6.0680,20.2393,1511,1488,1.0000,-0.0280,0.4842,9.7338,2.2867,-0.6304,-2.2144,0.0419,0.4961,9.8947,1.0684,-0.8724,-2.0931
214.3943,-0.2148,-0.3030,-44.1493,-0.7461,5.0114,-54.6854,110.6449,4.2987,21.5024,1511,1488,0.7458,0.0941,0.4219,9.8942,-0.0568,-1.0197,-2.0693,-0.0083,0.5703,10.0767,-1.4355,-1.0098,-1.6274
214.4127,-0.1582,-0.3035,-44.1939,-4.9523,0.8505,-18.4454,29.1034,3.1647,0.0000,1500,1500,0.0000,-0.0160,0.6398,9.7099,-4.0034,-1.0197,-1.5960,-0.0371,0.6972,10.0144,-5.9011,-0.6053,-3.2305
214.4312,-0.1407,-0.2526,-44.2114,-8.2881,0.0000,-0.0000,-13.4930,2.8157,-0.0000,1500,1500,0.0000,-0.2172,0.7619,9.7554,-7.4156,-0.4701,-1.0693,-0.1352,0.6015,10.1677,-9.1606,-0.2465,-0.7190
214.4496,-0.2309,-0.2248,-44.2197,-11.2729,0.0000,-0.0000,-22.1375,4.6195,-0.0000,1500,1500,0.0000,-0.1190,0.5129,9.6285,-10.6217,-0.5311,-0.4128,0.0300,0.3836,9.9091,-11.9240,-0.1931,-0.4366
214.4680,-0.3834,-0.1820,-44.2237,-11.9370,0.0000,-0.0000,-36.7645,7.6718,-0.0000,1500,1500,0.0000,-0.1812,0.2783,9.8775,-11.5377,-0.3632,-0.3136,-0.0514,0.0580,10.2012,-12.3362,-0.0175,-0.0854
214.4865,-0.6061,-0.1413,-44.2201,-13.2996,-0.2229,-6.0472,-43.6095,12.1287,-0.0000,1500,1500,0.0000,-0.1765,0.0412,9.7889,-12.6523,-0.1495,0.1521,-0.1640,-0.1024,9.9330,-13.9469,-0.2999,0.2352
214.5050,-0.8813,-0.0998,-44.2140,-13.4904,-3.6086,-59.0779,68.7295,17.6356,1.1133,1500,1499,0.1068,-0.1908,-0.2197,9.8368,-13.7515,-0.3327,0.1597,-0.1903,-0.3634,9.8421,-13.2294,-0.1931,0.4871
214.5234,-1.1319,-0.0518,-44.2037,-10.2156,-5.6463,-41.8519,-9.7159,22.6498,-13.5056,1492,1507,0.9616,-0.2459,-0.4424,10.0211,-10.9423,-0.5464,0.4192,-0.2334,-0.6028,9.7248,-9.4889,-0.2770,0.6779
