timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
6.9046,12.6257,0.3639,-11.1499,-2.9332,25.4123,-266.5914,2221.1080,-254.0642,748.9423,1911,1088,1.0000,-0.4853,4.0803,8.7187,-1.0110,4.0414,8.8773,-1.2390,2.9909,9.0903,-4.8553,3.3031,8.9298
6.9237,12.7255,0.3879,-10.9615,-9.3759,20.1940,-273.2234,2251.7081,-256.1881,758.5723,1917,1082,1.0000,-0.3345,3.3764,9.3460,-7.0645,0.2322,9.7780,-0.0634,3.6206,9.8014,-11.6874,0.5474,10.0825
6.9429,12.7054,0.4416,-10.7471,-22.9332,13.7250,-336.1159,2430.5273,-255.9139,808.5046,1944,1055,1.0000,-0.2866,3.6804,8.4098,-18.2248,1.2551,10.2360,-0.1831,3.1752,9.4327,-27.6416,3.7535,11.2734
6.9628,12.0146,0.5858,-10.4934,-33.6164,6.6238,-357.2151,2411.7219,-242.2176,796.3909,1938,1061,1.0000,-0.6194,1.8776,8.7498,-31.8507,3.0108,12.8925,0.4298,1.6022,10.4550,-35.3820,3.2421,11.8459
6.9814,11.5501,0.7833,-10.2449,-36.8759,0.0000,-0.0000,1329.4415,-233.0426,488.7649,1768,1231,1.0000,-0.6433,2.8975,8.8863,-34.4996,7.2169,11.7093,-0.8248,1.5089,10.3448,-39.2523,5.6695,12.7085
7.0000,10.7759,0.5705,-9.9780,-43.4675,-6.4361,-350.3581,2249.3149,-217.6665,738.6414,1906,1093,1.0000,0.8961,1.8848,8.5296,-42.1866,3.0643,13.3505,-1.4760,1.9350,9.7056,-44.7484,5.0207,13.9680
7.0185,9.8978,0.6913,-9.7089,-45.8568,-12.3492,-319.4034,2059.0514,-200.2032,676.6360,1872,1127,1.0000,-0.3991,1.5999,9.1712,-45.7439,6.0032,13.2284,-0.2430,1.8393,8.8604,-45.9698,4.4863,14.4260
7.0370,8.9108,0.7891,-9.4291,-46.2080,-17.4281,-275.2810,1818.3417,-180.5525,599.4119,1829,1170,1.0000,-0.4566,1.0324,9.6285,-47.0797,2.9650,14.2513,-0.0275,1.6573,9.5069,-45.3362,4.5627,15.4413
7.0554,7.8463,0.8180,-9.1579,-47.4828,-21.9363,-244.7995,1608.0055,-159.3405,529.9118,1791,1208,1.0000,-0.2387,0.5871,9.3196,-47.7057,3.0185,13.7627,-0.3244,1.1833,9.5643,-47.2599,1.3947,15.5940
7.0738,6.7205,0.8865,-8.8801,-45.1049,-25.4116,-189.0542,1317.8768,-136.8930,437.4520,1740,1259,1.0000,-0.2938,-0.0761,9.2550,-45.9500,2.4536,14.5872,-0.3052,1.4347,9.5284,-44.2599,4.6314,15.4108
