timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
453.5475,-2.4663,-0.9315,-68.4047,-3.5820,0.0000,-0.0000,-283.7951,53.2565,-87.4572,1451,1548,0.8244,0.0510,-0.4903,9.8105,-3.6752,-0.1037,5.9994,0.0970,-0.5980,9.8923,-3.4889,-0.3839,5.9146
453.5668,-2.5912,-0.9278,-68.2935,-3.2538,0.0000,-0.0000,-298.1689,55.7806,-99.3190,1445,1554,0.8917,0.1396,-0.6866,9.7458,-3.3087,-0.1647,5.7704,0.1449,-0.6579,9.8325,-3.1988,-0.4068,5.6245
453.5864,-2.6871,-0.9280,-68.1874,-2.1622,0.0000,-0.0000,-309.2074,57.7260,-107.8487,1440,1559,0.9342,0.1851,-0.6794,9.9038,-2.3774,-0.0044,5.5185,0.3364,-0.6722,9.7367,-1.9469,0.1123,5.2734
453.6051,-2.7409,-0.9061,-68.0911,-0.7690,0.0000,0.0000,-315.3991,58.8295,-112.3114,1438,1561,0.9540,0.0845,-0.6315,9.7410,-0.8889,0.1788,5.3200,0.0419,-0.6244,9.7439,-0.6492,-0.0327,4.9756
453.6235,-2.7553,-0.8821,-68.0000,0.2958,0.0000,0.0000,-317.0547,59.1448,-113.4664,1437,1562,0.9588,0.0414,-0.5621,9.9302,0.2256,-0.4395,4.9536,-0.0586,-0.6148,10.0264,0.3661,-0.1931,4.8688
453.6422,-2.7229,-0.8765,-67.9124,1.5019,0.0000,0.0000,-313.3206,58.5231,-110.8742,1439,1560,0.9477,0.1276,-0.4448,9.7697,1.2409,-0.2182,4.7551,0.1736,-0.5406,9.8014,1.7630,-0.1473,4.6627
453.6606,-2.6916,-0.8729,-67.8254,3.3035,0.0000,0.0000,-309.7292,57.9258,-108.2850,1440,1559,0.9360,0.1300,-0.6076,9.8703,2.9966,-0.2640,4.7246,0.0156,-0.5645,9.7631,3.6103,-0.3305,4.6245
453.6790,-2.6200,-0.8704,-67.7452,4.0592,0.0000,0.0000,-301.4899,56.5200,-102.0221,1443,1556,0.9054,0.1228,-0.4783,9.9445,3.9355,-0.3021,4.3811,0.0348,-0.4568,9.8923,4.1829,-0.5060,4.3115
453.6975,-2.5282,-0.8651,-67.6691,5.1508,0.0000,0.0000,-290.9185,54.7080,-93.5009,1448,1551,0.8593,0.1228,-0.4663,9.8942,4.7065,-0.1953,4.2513,-0.0802,-0.5549,9.6314,5.5951,-0.3152,3.9985
453.7159,-2.4286,-0.8482,-67.5949,5.9943,0.0000,0.0000,-279.4560,52.7400,-83.8767,1453,1546,0.8017,0.0845,-0.4855,9.9038,5.9203,0.1101,4.0986,-0.0730,-0.4113,9.6960,6.0684,-0.1625,3.9527
453.7343,-2.3133,-0.8333,-67.5251,6.2386,0.0000,0.0000,-266.1932,50.4581,-72.5571,1460,1539,0.7273,0.0390,-0.4089,9.8009,6.2409,-0.5006,3.9841,0.1281,-0.4041,9.7343,6.2363,-0.6129,3.6016
453.7527,-2.2026,-0.8673,-67.4563,6.2348,0.0000,0.0000,-253.4584,48.2667,-61.8067,1466,1533,0.6499,0.2952,-0.4089,9.7530,6.1493,-0.3632,3.9994,-0.0730,-0.3993,9.6864,6.3203,-0.2083,3.4795
453.7712,-2.1091,-0.8661,-67.3889,6.4600,0.2626,2.1199,-248.8013,46.4173,-54.0066,1470,1529,0.5815,0.1516,-0.4927,9.7674,6.4852,0.1711,3.8391,0.1042,-0.3514,9.7702,6.4348,-0.2160,3.4566
453.7896,-2.0091,-0.8493,-67.3213,6.2081,0.8590,4.8422,-245.1343,44.4374,-46.0492,1474,1525,0.5068,0.0510,-0.4232,9.7697,6.1798,-0.2258,3.7933,0.0970,-0.3586,9.7008,6.2363,-0.4373,3.5253
453.8080,-1.9077,-0.8338,-67.2564,5.9790,1.5247,6.0859,-237.0421,42.4275,-37.7446,1479,1520,0.4309,0.0606,-0.3777,9.7027,5.9890,-0.1724,3.6406,0.0970,-0.3203,9.7152,5.9691,-0.3228,3.3879
453.8265,-1.8000,-0.8475,-67.1959,6.5287,2.4331,10.0020,-235.9349,40.2928,-30.3471,1483,1516,0.3520,0.2066,-0.3730,9.8081,7.4852,-0.1266,3.5643,0.1497,-0.5214,9.6864,5.5722,-0.1015,3.0138
453.8449,-1.7308,-0.8504,-67.1361,4.9180,2.5828,1.6064,-203.7843,38.9246,-23.1822,1487,1512,0.3029,0.1611,-0.3993,9.7051,4.8745,-0.1495,3.5566,0.0659,-0.3802,9.6888,4.9615,-0.0098,2.9527
453.8633,-1.6767,-0.8395,-67.0783,4.4981,2.5313,-0.5411,-191.3748,37.8595,-19.2852,1489,1510,0.2659,0.0989,-0.4208,9.6716,4.6149,0.0414,3.2589,0.0539,-0.3442,9.6170,4.3813,-0.1091,2.9909
453.8816,-1.6286,-0.8388,-67.0225,3.6928,2.1528,-3.5707,-177.1195,36.9147,-15.9417,1491,1508,0.2343,0.1731,-0.3682,9.6764,3.8821,0.2017,3.1750,0.0946,-0.4424,9.6577,3.5035,0.3871,2.8993
