timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
129.1595,-2.4079,0.0783,-31.8207,-11.1965,-7.9610,-29.8479,-191.1171,48.3458,-77.6857,1457,1542,1.0000,0.1420,-0.4256,9.8512,-11.2400,-1.7678,0.5795,0.1808,-0.4592,9.7726,-11.1530,-1.1549,0.7161
129.1796,-2.6225,0.0040,-31.8018,-9.1813,-8.1440,-9.0862,-275.6015,52.6633,-103.5001,1443,1556,1.0000,0.2617,-0.5453,9.9517,-9.4767,-0.6609,0.7933,0.1497,-0.5454,9.7008,-8.8858,-0.5137,1.0215
129.1986,-2.8058,-0.0569,-31.7924,-8.6774,-8.2240,-4.2232,-310.7068,56.3585,-115.1772,1436,1563,1.0000,0.2401,-0.5310,9.7362,-8.4843,-0.5311,0.4345,0.0850,-0.5573,9.6146,-8.8706,-0.3534,0.4947
129.2172,-2.9556,-0.0813,-31.7831,-8.5248,-8.2691,-2.4242,-333.1219,59.3834,-122.9658,1432,1567,1.0000,0.0797,-0.4328,9.6764,-8.5759,-0.4930,0.5108,0.2167,-0.4759,9.6697,-8.4736,-0.4526,0.4337
129.2358,-3.0946,-0.1016,-31.7775,-7.4904,-8.1523,6.2734,-374.1669,62.1944,-135.8639,1425,1574,1.0000,0.0941,-0.5070,9.8679,-7.6675,-0.4014,0.3887,-0.0179,-0.4783,9.5045,-7.3133,0.0054,0.1741
129.2542,-3.1747,-0.1283,-31.7742,-5.9866,-7.8275,17.6081,-416.0346,63.8292,-148.4043,1418,1581,1.0000,0.1611,-0.3921,9.8512,-6.0110,0.0108,0.2513,0.1688,-0.3299,9.6721,-5.9622,0.4253,0.1360
129.2727,-3.2132,-0.1303,-31.7730,-5.8110,-7.5250,16.3739,-416.9045,64.6303,-149.0484,1418,1581,1.0000,0.1061,-0.2293,9.7961,-5.6752,1.0795,0.2360,0.1257,0.0221,9.5979,-5.9469,0.6695,-0.0015
129.2912,-3.2381,-0.1341,-31.7693,-5.9981,-7.2960,12.3709,-408.2466,65.1616,-146.8899,1419,1580,1.0000,0.1276,-0.1551,10.0164,-6.3087,0.9192,0.2742,0.0060,-0.1096,9.6912,-5.6874,0.9825,0.2505
129.3097,-3.2729,-0.1350,-31.7665,-3.8912,-6.7852,27.6721,-456.3145,65.8896,-160.7128,1411,1588,1.0000,0.0702,-0.4017,10.2486,-4.6141,0.7131,0.1063,0.2024,-0.2126,9.8397,-3.1683,0.2497,0.2734
129.3281,-3.2648,-0.1347,-31.7638,-3.2423,-6.2538,28.9151,-458.9624,65.7602,-161.3896,1411,1588,1.0000,0.0438,-0.2509,10.0068,-3.0950,0.3391,0.1444,0.0850,-0.2197,9.8947,-3.3897,0.1505,0.1970
129.3465,-3.2572,-0.1344,-31.7609,-3.4523,-5.7817,22.6281,-439.9858,65.6416,-156.0168,1414,1585,1.0000,0.0342,-0.2317,9.9804,-3.6217,0.1788,0.1521,0.0276,-0.2365,9.8229,-3.2828,0.0818,0.1970
129.3649,-3.2656,-0.1544,-31.7555,-3.7347,-5.1382,15.8889,-421.5393,65.8415,-150.9518,1416,1583,1.0000,0.1037,-0.2844,9.9326,-3.1790,-0.4548,0.2284,0.0204,-0.1048,9.6266,-4.2904,0.0741,0.3497
129.3834,-3.2591,-0.1823,-31.7530,-1.2652,-3.3495,23.7432,-443.4151,65.7447,-157.0286,1413,1586,1.0000,0.2258,-0.4232,9.8512,-1.5148,0.5681,0.1292,0.1760,-0.3897,9.4518,-1.0156,0.9978,0.2352
129.4018,-3.2304,-0.1827,-31.7513,-0.2538,-1.4470,13.0370,-409.2732,65.2021,-147.1975,1419,1580,1.0000,0.1348,-0.3993,9.8105,-0.5072,1.2704,0.2208,0.0300,-0.5477,9.6769,-0.0003,1.0283,0.1131
129.4202,-3.1947,-0.1803,-31.7497,1.4371,-0.1212,1.6616,-372.3988,64.5192,-136.5312,1424,1575,1.0000,0.0654,-0.5118,9.8464,0.9890,0.6673,0.1597,0.0539,-0.4879,9.6003,1.8852,0.3642,0.0749
129.4386,-3.1461,-0.1986,-31.7496,2.9943,0.0000,0.0000,-362.0304,63.5803,-133.1587,1426,1573,1.0000,0.1420,-0.5813,9.9086,2.5157,0.0719,0.1368,0.2239,-0.6986,9.6840,3.4729,0.5398,-0.1007
129.4570,-3.0651,-0.2079,-31.7550,5.8951,0.0000,0.0000,-352.7083,61.9908,-129.7537,1428,1571,1.0000,0.1587,-0.6722,9.8392,5.2103,0.9803,-0.0846,0.1329,-0.5454,9.5045,6.5798,0.9215,-0.4137
129.4755,-2.9810,-0.1683,-31.7592,6.1241,0.0000,0.0000,-343.0287,60.3383,-126.1833,1430,1569,0.9997,-0.1118,-0.6674,9.8942,6.0653,0.6292,-0.1456,-0.0059,-0.5884,9.9642,6.1829,0.3184,-0.2763
129.4939,-2.8824,-0.1614,-31.7665,9.5210,0.0000,0.0000,-331.6834,58.3953,-120.8530,1433,1566,0.9900,0.0031,-0.8686,9.8248,8.3019,0.2704,-0.2220,0.2071,-0.8327,9.3345,10.7401,0.0131,-0.5892
129.5123,-2.7082,-0.1696,-31.7764,12.8531,0.0101,0.3027,-312.5118,54.9389,-108.3467,1440,1559,0.9424,0.0773,-0.8063,10.0140,12.6684,0.0337,-0.4892,-0.0059,-0.6291,9.7511,13.0378,0.2192,-0.6045
129.5309,-2.5353,-0.1918,-31.7900,13.2958,2.6128,46.5247,-425.7300,51.5054,-125.1168,1431,1568,0.8631,0.0893,-0.7967,9.6500,12.9661,-0.3021,-0.6037,0.0084,-0.6004,9.8397,13.6256,-0.6358,-0.9327
129.5494,-2.3140,-0.2020,-31.8055,14.8569,6.1633,82.8078,-504.7600,47.1026,-164.8841,1409,1590,1.0000,0.0294,-0.6842,9.8105,14.2638,-0.5693,-0.6647,-0.0155,-0.6651,9.5188,15.4500,-0.5595,-1.0931
129.5678,-2.0485,-0.1967,-31.8201,16.1584,7.6626,81.3820,-470.1029,41.8133,-152.5355,1416,1583,1.0000,-0.0113,-0.5429,9.6548,16.1874,-0.2563,-0.5960,-0.0251,-0.2916,9.6362,16.1294,-0.1931,-1.0473
129.5863,-1.7493,-0.1905,-31.8358,15.4180,8.8259,62.9827,-382.6865,35.8473,-125.0759,1431,1568,1.0000,-0.0304,-0.2820,9.7458,15.4165,-0.1647,-0.7029,-0.1663,-0.3011,9.6553,15.4195,-0.6816,-1.0549
129.6048,-1.4747,-0.1916,-31.8540,15.8989,9.8868,57.4179,-335.0557,30.3690,-109.0001,1440,1559,1.0000,-0.0017,-0.3849,9.7147,15.3935,-0.4166,-0.8785,-0.0251,-0.3538,9.5979,16.4042,-0.4602,-1.1465
129.6232,-1.2089,-0.1991,-31.8734,16.7882,10.9220,56.2387,-250.8973,25.0656,-82.7841,1454,1545,1.0000,0.0462,-0.4591,9.7554,16.2638,-0.0960,-0.8327,0.2095,-0.0881,9.8828,17.3126,-0.2847,-1.3068
129.6416,-0.8694,-0.2503,-31.8986,16.2539,11.7218,43.4372,-187.6173,18.2841,-61.6749,1466,1533,1.0000,0.2401,-0.0234,9.8895,16.6302,-0.3021,-1.1304,0.1569,0.1322,10.1174,15.8775,-0.4908,-1.6274
129.6600,-0.5505,-0.2682,-31.9183,13.2539,11.9516,12.4882,-82.7613,11.0159,-28.6811,1484,1515,1.0000,0.0342,0.1945,9.6788,13.6836,-0.9052,-1.0769,-0.0251,0.3285,10.0168,12.8241,-1.2312,-1.0854
129.6784,-0.2873,-0.2751,-31.9358,11.3111,11.8555,-5.2196,-15.0259,5.7496,-7.0820,1496,1503,1.0000,-0.0256,0.1586,9.6860,11.6378,-1.1495,-0.9701,0.0204,0.1753,10.1078,10.9844,-1.2541,-0.9404
