timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
273.3832,-7.5598,0.7399,-59.5035,-10.1431,-13.9236,35.8826,-973.3533,152.1770,-348.6275,1308,1691,1.0000,-0.5284,-1.1990,9.2550,-10.5606,2.7742,-2.2220,-0.4656,-1.4264,8.6881,-9.7255,1.3337,-1.5892
273.4024,-7.6080,0.7314,-59.5595,-6.6087,-12.8264,57.1805,-1040.2335,153.2160,-367.8734,1297,1702,1.0000,0.1228,-0.9260,9.6836,-6.6828,2.7589,-2.8556,-1.0953,-1.1918,9.6003,-6.5347,2.3871,-2.4518
273.4215,-7.7001,0.7212,-59.6193,-0.6507,-11.0000,95.7712,-1161.9775,155.1352,-402.9213,1278,1721,1.0000,0.0199,-1.6227,9.4681,-1.9729,0.8963,-2.8098,-0.4441,-1.1511,9.5284,0.6714,2.0283,-3.0320
273.4411,-7.5025,0.6330,-59.6802,4.2310,-8.7154,116.4905,-1198.9005,151.2578,-411.3211,1273,1726,1.0000,0.3263,-0.8039,9.6093,4.0958,1.6826,-3.0082,-0.5375,-0.5932,9.8445,4.3661,0.3642,-3.1389
273.4598,-7.1061,0.6557,-59.7406,10.8455,-5.6935,154.8332,-1263.6963,143.4005,-425.5352,1265,1734,1.0000,-0.3297,-0.3873,10.1480,8.9584,-0.8899,-3.3594,-0.5446,-0.9787,9.0807,12.7325,-0.8572,-3.7037
273.4783,-6.6451,0.7075,-59.8113,15.1508,0.0000,0.0000,-764.7165,134.2475,-281.2444,1345,1654,1.0000,-0.2986,-0.3610,9.6069,13.4623,0.5223,-3.5044,-0.6332,-0.8781,10.1198,16.8394,1.3489,-4.2992
273.4969,-6.1392,0.7318,-59.8947,20.5363,0.0000,0.0000,-706.4904,124.1914,-259.9130,1357,1642,1.0000,-0.2650,-0.5765,10.0331,19.8974,0.4765,-4.2831,-0.5518,-0.0019,9.5835,21.1752,-0.2160,-5.0396
273.5153,-5.6088,0.7475,-59.9850,21.8378,1.0079,43.1712,-769.7766,113.6393,-272.3571,1350,1649,1.0000,-0.3608,-0.4568,9.7458,22.0577,-0.8747,-4.7563,-0.3866,-0.1288,10.4861,21.6180,-1.9564,-5.7037
273.5338,-5.2189,0.6809,-60.0922,24.4447,7.0545,166.2694,-1079.4305,105.8944,-355.1878,1304,1695,1.0000,-0.0256,-1.2612,9.8176,22.4699,-2.2716,-5.3594,0.3508,-0.3658,9.3225,26.4195,-1.2694,-6.6198
273.5522,-4.6193,0.5592,-60.2016,25.0172,9.7489,145.9441,-951.8874,93.9486,-313.5028,1327,1672,1.0000,0.3766,-0.2532,10.1001,25.1645,-0.2182,-6.0769,0.5591,-0.2844,10.3520,24.8699,-0.6358,-6.1694
273.5707,-4.2008,0.5399,-60.3203,24.2768,11.9281,118.2227,-823.8759,85.6187,-273.4946,1349,1650,1.0000,-0.0113,-0.9164,9.7721,22.6989,0.4612,-6.0388,0.4657,-0.8949,9.4758,25.8546,0.6085,-6.8411
273.5891,-3.8284,0.5134,-60.4446,25.1661,13.9138,107.7582,-750.8921,78.2107,-249.3551,1362,1637,1.0000,-0.0448,-1.1870,9.9804,25.7981,0.3467,-6.6113,0.2143,0.0747,10.3472,24.5340,-1.0556,-6.9327
273.6075,-3.2487,0.5143,-60.5665,23.2920,15.3205,76.3584,-593.7403,66.6475,-199.5711,1390,1609,1.0000,-0.1717,0.0795,9.8368,23.0195,-0.5846,-6.6800,0.0180,-1.2756,9.3153,23.5645,-0.3839,-6.9404
273.6259,-2.8676,0.3899,-60.6970,28.7577,17.3361,109.5197,-645.3975,59.0556,-210.2391,1384,1615,1.0000,0.3814,-1.2301,9.5255,27.8592,1.1635,-6.6724,-0.0275,-0.0976,9.5907,29.6561,-3.1167,-7.5434
273.6444,-2.2122,0.2603,-60.8249,31.1432,19.4071,112.2294,-577.7826,45.9698,-184.7640,1398,1601,1.0000,0.3814,-0.0952,10.2007,30.5233,-1.4701,-7.1533,-0.1831,-0.9787,9.9642,31.7630,-2.1320,-7.0778
273.6628,-1.7013,0.2487,-60.9524,30.5401,21.0771,90.5423,-380.4453,35.7690,-124.4092,1431,1568,1.0000,-0.1525,-0.6267,9.9613,30.1340,-1.5235,-6.6571,-0.0610,-0.6268,9.9522,30.9462,-1.7198,-7.3984
273.6813,-1.1277,0.3447,-61.0797,31.6470,22.6626,85.8996,-314.2987,24.3082,-100.1577,1444,1555,1.0000,-0.7032,-0.3299,10.0547,32.2332,-1.6991,-7.0769,-0.7386,-1.0050,9.3417,31.0607,-2.6587,-7.0473
273.6997,-0.6443,0.4024,-61.2012,31.0058,23.9141,67.8080,-224.5234,14.6463,-70.1897,1461,1538,1.0000,-0.6481,-0.6196,9.9948,31.3859,-3.3708,-6.4205,-0.6835,-0.3490,10.3592,30.6256,-3.6434,-6.9785
273.7183,-0.0022,0.4284,-61.3251,24.6623,24.0263,6.0524,-17.6829,0.0438,-4.9731,1497,1502,1.0000,-0.2842,0.8385,10.8639,26.8516,-1.7144,-6.7869,0.2574,0.1729,9.1070,22.4729,0.5092,-6.9327
273.7368,0.3678,0.4460,-61.4488,28.3913,24.6810,35.2620,-59.2317,-7.3598,-12.9050,1492,1507,1.0000,-0.3464,-0.7656,10.5670,26.2027,-1.2334,-6.4357,0.0826,-0.7704,9.5691,30.5798,-2.5900,-6.8488
273.7553,0.7448,0.3607,-61.5727,25.7424,24.8402,8.6115,60.9032,-14.9036,24.5047,1513,1486,1.0000,-0.0113,-0.3777,9.0922,27.9737,-3.8289,-6.4434,-0.2262,0.0173,10.3975,23.5111,-4.1625,-6.8946
273.7738,1.1136,0.3210,-61.6926,19.6355,24.0595,-42.2884,249.9320,-22.2832,81.1226,1544,1455,1.0000,-0.1860,0.1538,9.3244,20.0348,-4.1724,-6.3060,0.1569,0.0939,9.9043,19.2363,-3.2923,-6.6503
273.7922,1.5302,0.2885,-61.8044,19.7882,23.4188,-34.7149,276.0542,-30.6297,92.6100,1550,1449,1.0000,0.0127,0.4602,10.2007,20.7523,-1.0731,-5.9395,0.1114,-0.1599,9.7487,18.8241,-1.1320,-6.2457
273.8107,1.8642,0.2708,-61.9282,13.6928,21.9599,-79.2198,442.6632,-37.3285,142.6100,1578,1421,1.0000,-0.1597,0.6254,9.6022,15.6913,-2.1037,-7.4357,0.2383,0.7427,9.9354,11.6943,-2.7274,-5.9098
273.8291,2.0560,0.1796,-62.0251,8.9371,20.0065,-106.0371,541.9748,-41.1863,172.3461,1594,1405,1.0000,0.2210,0.4291,9.3436,8.9050,-2.1113,-5.0769,1.0930,0.3477,9.8469,8.9691,-1.2312,-5.3679
273.8475,2.2653,0.2818,-62.1121,7.4409,18.1217,-102.3498,555.4304,-45.3933,178.2172,1598,1401,1.0000,-0.4302,0.6446,9.0539,8.8897,1.1940,-4.7716,-0.3723,0.1346,10.1246,5.9920,-0.6129,-4.7801
273.8659,2.2861,0.1618,-62.1894,2.7157,15.8108,-125.4656,624.3983,-45.8323,197.7477,1608,1391,1.0000,0.3910,0.2471,9.6381,3.0500,-2.5540,-4.1609,0.6740,0.3094,9.6529,2.3813,-0.2083,-4.1236
273.8843,2.2776,0.1888,-62.2565,2.0134,13.7412,-112.4715,585.9994,-45.6855,186.9226,1602,1397,1.0000,0.0247,0.1801,9.6285,2.7447,2.5605,-3.9319,-0.7912,-0.0019,9.8301,1.2821,0.9215,-3.4824
273.9027,2.1635,0.1577,-62.3162,-4.2003,11.0499,-146.0657,669.6237,-43.4256,209.2074,1615,1384,1.0000,-0.1358,0.2160,9.9709,-3.9652,-3.3937,-3.0769,0.2335,0.5991,9.9857,-4.4355,-2.4221,-3.1770
273.9213,2.0340,0.2445,-62.3620,-5.5629,8.5580,-134.6497,621.8438,-40.8560,194.5443,1606,1393,1.0000,-0.2459,0.2567,9.8942,-5.5225,1.8658,-2.7258,-0.1328,-0.0617,9.4901,-5.6034,2.3337,-2.3755
273.9397,1.8521,0.2014,-62.4053,-10.0515,5.6673,-148.8835,641.9009,-37.2357,191.5717,1605,1394,0.9658,0.0462,0.3525,9.5782,-8.4690,-1.0502,-2.4815,0.3556,0.4698,10.5220,-11.6339,-1.5824,-2.1465
273.9581,1.4451,0.2769,-62.4385,-16.0400,0.0000,-0.0000,166.2820,-29.1100,7.7320,1504,1495,0.1265,-0.4111,-0.2006,9.3125,-15.6981,0.8582,-1.8556,-0.0490,0.3166,9.9618,-16.3820,-1.9335,-1.7190
273.9766,1.1833,0.2411,-62.4733,-16.4255,0.0000,-0.0000,136.1659,-23.8875,1.1851,1500,1499,0.0237,0.1396,0.4578,9.9637,-15.9729,-1.4472,-2.2525,0.0300,-0.0258,9.5572,-16.8782,1.8146,-1.5663
273.9950,0.8107,0.1874,-62.5012,-20.2729,-0.1135,-5.5344,91.0176,-16.4420,0.0000,1500,1500,0.0000,0.0199,0.2064,10.0666,-19.0339,-1.1342,-1.5731,0.4705,0.1945,9.9187,-21.5118,-3.1854,-1.4518
274.0135,0.5058,0.0575,-62.5282,-20.6431,-5.9189,-140.3238,385.2781,-10.1209,112.6952,1561,1438,0.9978,0.4173,0.5297,10.1145,-20.5225,-3.2182,-1.6724,0.0850,-0.4975,9.6697,-20.7637,-0.7808,-1.2915
274.0319,0.1234,-0.0262,-62.5568,-21.5706,-8.2750,-127.1953,317.1034,-2.4696,90.0238,1549,1450,1.0000,0.3575,0.1657,9.7889,-20.9805,-0.0350,-1.4968,-0.0658,-0.2820,10.1557,-22.1606,-0.6663,-1.6961
274.0504,-0.2844,0.0101,-62.5863,-20.3950,-10.0930,-98.4356,250.7695,5.6908,67.3701,1537,1462,1.0000,-0.2507,-0.1144,9.5184,-19.5454,-2.6991,-1.8021,-0.0514,-0.4735,10.2180,-21.2446,0.6390,-1.4442
