timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
311.4814,-1.2865,0.9416,126.6138,2.1340,0.5668,-2.2056,-141.6855,22.5662,-50.9551,1471,1528,1.0000,-0.1025,-0.1955,9.7766,1.6473,-0.2087,2.6400,-0.0646,-0.0651,9.7540,2.6206,-0.4397,2.5741
311.5017,-1.2335,0.9929,126.6684,1.1149,0.1220,-0.7071,-139.9015,21.7040,-50.0244,1472,1527,1.0000,-0.3491,-0.1213,9.9442,2.0595,0.4935,2.8079,-0.1268,-0.2135,9.3996,0.1702,0.1558,2.4367
311.5205,-1.2256,0.9760,126.7191,-0.5073,0.0000,-0.0000,-141.0284,21.5858,-50.2809,1472,1527,1.0000,-0.0690,-0.1620,9.8460,0.3648,0.3790,2.7087,-0.1747,-0.0746,9.7085,-1.3794,-0.1343,2.6352
311.5390,-1.1652,0.9407,126.7694,-0.4615,0.0000,-0.0000,-134.0795,20.6010,-47.8428,1473,1526,1.0000,0.0196,0.1253,9.6665,-1.2229,-0.3080,2.7698,0.1389,0.1385,11.7029,0.3000,1.3008,2.4673
311.5576,-1.1605,0.9015,126.8215,-3.3164,0.0000,-0.0000,-133.5364,20.5348,-47.6576,1473,1526,1.0000,0.0794,0.1086,10.7630,-2.9939,1.1042,2.8156,0.7710,-0.1608,9.3542,-3.6389,0.0336,2.6657
311.5761,-1.2642,0.8846,126.8710,-4.9882,0.0000,-0.0000,-145.4747,22.2593,-51.8625,1471,1528,1.0000,-0.1696,-0.2769,9.6593,-4.0092,-1.0103,2.6171,-0.0478,-0.1967,9.7372,-5.9672,-1.3939,2.7344
311.5946,-1.3740,0.8419,126.9208,-5.1370,0.0000,-0.0000,-158.1019,24.0836,-56.3103,1469,1530,1.0000,0.0052,-0.2913,9.6066,-4.7955,-0.7278,2.5942,-0.1771,-0.3332,9.7899,-5.4786,-0.3252,2.9024
311.6131,-1.5274,0.8272,126.9721,-6.2439,0.0000,-0.0000,-175.7614,26.6311,-62.5287,1465,1534,1.0000,-0.0834,-0.4038,9.5875,-6.4519,-0.4912,2.8461,-0.1220,-0.1895,10.4722,-6.0359,0.4000,2.7115
311.6317,-1.6330,0.7851,127.0226,-6.2210,0.0000,-0.0000,-187.9125,28.3898,-66.8104,1463,1536,1.0000,0.0411,-0.2362,9.7311,-5.4672,-0.2316,2.6324,-0.0095,-0.2374,9.6869,-6.9748,-0.1801,2.8489
311.6502,-1.7514,0.7411,127.0731,-6.8470,0.0000,-0.0000,-201.5344,30.3605,-71.6099,1460,1539,1.0000,0.0531,-0.2410,9.6066,-6.7649,-0.6286,2.6476,0.0647,-0.2733,9.6965,-6.9290,0.4000,2.8413
311.6686,-1.8695,0.7664,127.1240,-6.6981,-0.1035,-1.0093,-212.2161,32.3277,-75.5843,1458,1541,1.0000,-0.2606,-0.2841,9.8173,-6.4214,-0.5523,2.8003,-0.0718,-0.3117,9.6582,-6.9748,0.3237,2.6810
311.6872,-1.9983,0.7657,127.1733,-6.4500,-0.6454,-4.3203,-217.5071,34.4736,-78.1388,1457,1542,1.0000,-0.1049,-0.3822,9.9322,-6.0550,0.0813,2.7392,-0.0789,-0.2686,9.2560,-6.8450,0.4229,2.5741
