timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
393.4884,0.9389,0.6107,34.1124,-8.5792,-3.6207,-25.1792,150.4602,-20.6427,5.8069,1502,1497,0.1107,0.0963,0.5229,10.0604,-7.4625,0.5122,-3.2729,0.0291,0.4833,9.3160,-9.6960,0.3635,-2.9189
393.5078,0.8065,0.5503,34.0480,-11.8388,-6.0020,-53.0782,204.7242,-16.1382,65.3919,1532,1467,1.0000,0.1777,0.6043,9.8090,-10.1342,-0.1825,-3.5324,-0.0906,0.5599,9.7996,-13.5433,0.2948,-3.2318
393.5278,0.6175,0.5619,33.9808,-14.5449,-7.2835,-64.2492,213.4081,-12.3557,65.9321,1532,1467,1.0000,-0.1000,0.5731,9.7539,-14.4625,0.4435,-3.5782,-0.1768,0.5647,9.7709,-14.6273,0.4552,-3.2776
393.5465,0.3938,0.5796,33.9179,-17.0869,-8.7540,-78.6224,226.4584,-7.8805,67.3486,1533,1466,1.0000,-0.1982,0.5540,9.8114,-16.4854,0.3290,-3.7843,-0.1146,0.4593,9.6224,-17.6884,-0.7510,-3.0715
393.5650,0.1193,0.6057,33.8504,-19.8235,-10.4144,-89.6140,226.5161,-2.3877,64.6184,1532,1467,1.0000,-0.1790,0.5133,9.9646,-18.5617,0.1458,-3.8225,-0.1840,0.5814,9.8283,-21.0853,0.8139,-3.5601
393.5839,-0.1330,0.5954,33.7788,-21.9647,-12.1470,-91.4804,248.1608,2.6611,68.1545,1534,1465,1.0000,-0.0521,0.7886,9.9790,-21.0732,-0.8542,-4.1965,-0.1026,0.5599,9.9026,-22.8563,0.8750,-3.5677
393.6024,-0.4583,0.6577,33.7044,-24.2930,-13.9689,-98.7685,231.7210,9.1699,60.2969,1530,1469,1.0000,-0.3658,0.5612,9.8521,-24.3174,0.5580,-4.4332,-0.4928,0.2510,9.5554,-24.2685,0.1040,-3.7662
393.6210,-0.8563,0.7246,33.6317,-27.4418,-15.9898,-108.8526,214.9649,17.1340,51.6232,1525,1474,1.0000,-0.4136,0.4678,10.2879,-26.6533,0.1076,-4.1965,-0.4282,0.4067,9.9600,-28.2303,0.6078,-3.7280
393.6394,-1.2799,0.7630,33.5584,-28.9113,-17.9280,-104.9686,155.0359,25.6102,30.6050,1515,1484,1.0000,-0.2604,0.3792,9.9383,-28.4167,0.5351,-4.4332,-0.2750,0.2846,9.6895,-29.4059,0.6689,-3.6211
393.6579,-1.7370,0.7645,33.4790,-30.8846,-19.8715,-105.4576,103.8467,34.7693,11.6924,1505,1494,1.0000,-0.1383,0.3194,10.0652,-30.2182,0.2526,-4.6393,-0.1074,0.2870,9.6895,-31.5510,0.0887,-4.1097
393.6763,-2.2255,0.7977,33.3965,-31.1518,-21.5635,-91.9468,8.7130,44.5633,-19.8420,1490,1509,1.0000,-0.2413,0.1039,10.0556,-30.5617,0.3519,-4.8606,-0.3300,0.3253,10.0917,-31.7418,1.0811,-4.1555
393.6948,-2.7102,0.8725,33.3129,-31.5296,-23.0585,-80.6341,-79.6434,54.2844,-49.4423,1475,1524,1.0000,-0.4017,0.0895,9.8832,-31.5083,0.9778,-4.9370,-0.3348,-0.0051,9.6272,-31.5510,1.4017,-4.0792
393.7132,-3.1731,0.9267,33.2290,-30.0716,-24.1104,-57.1311,-200.5987,63.5738,-87.9545,1456,1543,1.0000,-0.3873,-0.0302,9.7875,-29.9205,0.3671,-4.9370,-0.3348,-0.2230,9.9193,-30.2227,0.4628,-4.2395
393.7316,-3.6349,0.9381,33.1430,-27.2968,-24.5884,-25.9836,-343.4460,72.8461,-132.5879,1433,1566,1.0000,-0.2054,-0.3391,9.5265,-27.6228,-0.4268,-4.9294,0.0123,-0.3643,10.1157,-26.9708,1.1040,-4.4227
393.7500,-4.0702,0.9715,33.0592,-24.2434,-24.5366,2.8163,-476.4812,81.5923,-174.2109,1412,1587,1.0000,-0.2389,-0.5689,9.7923,-25.3938,0.6648,-4.9217,-0.0092,-0.6061,9.8523,-23.0929,1.8597,-4.0257
