timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
2218.1769,-0.2898,0.6849,98.4462,-2.6943,0.0000,-0.0000,-27.1911,44.1260,-34.6330,1481,1518,1.0000,-0.1648,-0.2769,9.7910,-2.5512,-1.2164,2.0446,-0.2082,-0.2877,9.8402,-2.8374,-0.5771,2.4062
2218.1974,-0.4052,0.6863,98.5028,-2.2210,0.0000,-0.0000,-38.0229,46.0347,-39.0277,1478,1521,1.0000,-0.1768,-0.3487,9.9298,-2.2077,-0.6515,2.5179,-0.2010,-0.3093,9.8091,-2.2344,-0.5923,3.0627
2218.2182,-0.5093,0.6948,98.5689,-1.8851,0.0000,-0.0000,-47.7864,47.7566,-42.9899,1476,1523,1.0000,-0.1839,-0.3439,9.8939,-1.7420,-0.5599,2.9530,-0.2130,-0.3547,9.7875,-2.0282,-0.2106,3.4978
2218.2378,-0.6230,0.7125,98.6407,-2.2554,0.0000,-0.0000,-58.4561,49.6390,-47.3202,1474,1525,1.0000,-0.1648,-0.4014,9.9538,-2.1466,0.1424,3.4186,-0.2657,-0.3739,9.8450,-2.3641,0.5298,3.9940
2218.2571,-0.7250,0.7608,98.7168,-1.8966,0.0000,-0.0000,-68.0323,51.3301,-51.2077,1472,1527,1.0000,-0.2606,-0.4134,10.0400,-1.7726,0.7378,4.0369,-0.2633,-0.3140,9.7636,-2.0206,1.0718,3.9787
2218.2764,-0.8108,0.8039,98.7985,-1.1867,0.0000,0.0000,-91.2993,52.7538,-59.0421,1468,1531,1.0000,-0.2582,-0.4181,9.9729,-1.0932,0.6920,4.2354,-0.0765,-0.2757,9.8617,-1.2802,0.8504,4.3451
2218.2955,-0.8551,0.8249,98.8900,-0.4462,0.0000,0.0000,-96.2927,53.4940,-60.9842,1467,1532,1.0000,-0.1456,-0.3104,9.9514,-0.4672,0.6157,4.6324,-0.1939,-0.2542,9.7995,-0.4252,1.2626,5.0016
2218.3146,-0.8800,0.8469,98.9878,0.5423,0.0000,0.0000,-99.0942,53.9133,-62.0762,1466,1533,1.0000,-0.1456,-0.3080,9.7168,0.6091,0.7455,5.0293,-0.1292,-0.2997,9.7253,0.4756,1.2703,5.2840
2218.3340,-0.8659,0.8551,99.0906,1.5576,0.0000,0.0000,-97.4997,53.6883,-61.4629,1466,1533,1.0000,-0.0666,-0.2218,9.6473,1.3725,0.7989,5.3194,-0.1939,-0.3763,9.8976,1.7427,1.6138,5.3680
2218.3531,-0.8348,0.9014,99.2010,1.9355,0.0000,0.0000,-94.0023,53.1842,-60.1112,1467,1532,1.0000,-0.2079,-0.1763,9.6832,1.9297,0.9668,5.7545,-0.1484,-0.3715,9.9790,1.9412,2.2016,5.8642
2218.3722,-0.7888,0.9486,99.3138,2.2637,0.0000,0.0000,-74.0203,52.4334,-53.6661,1471,1528,1.0000,-0.2199,-0.1332,9.4989,1.9603,1.2340,5.9301,-0.2633,-0.2039,10.0317,2.5672,1.8275,5.9405
2218.3913,-0.7168,0.9769,99.4307,2.8057,0.0000,0.0000,-67.2573,51.2513,-50.9280,1472,1527,1.0000,-0.1361,-0.0590,9.6330,2.5252,1.3638,6.1973,-0.1723,-0.1536,9.7636,3.0863,1.9573,6.0398
2218.4099,-0.6673,1.0135,99.5474,2.9698,0.0000,0.0000,-62.6142,50.4416,-49.0492,1473,1526,1.0000,-0.1911,-0.1572,9.7670,2.9832,1.6233,6.4034,-0.2513,-0.1584,9.8641,2.9565,1.5680,6.2382
2218.4284,-0.6067,1.0457,99.6684,2.7752,0.0000,0.0000,-56.9259,49.4474,-46.7462,1474,1525,1.0000,-0.1983,-0.0806,9.7838,2.8152,1.0813,6.5026,-0.2872,-0.1129,9.9383,2.7351,1.6061,6.5894
2218.4470,-0.5471,1.0923,99.7906,2.7446,0.0000,0.0000,-51.3378,48.4703,-44.4835,1475,1524,1.0000,-0.2510,-0.0758,9.9370,2.6244,1.5165,6.5713,-0.3974,-0.0890,9.9575,2.8649,1.6825,6.5970
2218.4655,-0.5009,1.0743,99.9136,2.0347,0.0000,0.0000,-46.9988,47.7124,-42.7270,1476,1523,1.0000,0.0363,-0.0638,9.8006,1.7389,1.3943,6.6095,-0.4213,-0.1488,10.1083,2.3305,1.5527,6.6810
2218.4841,-0.4436,1.0913,100.0396,1.1569,0.0000,-0.0000,-41.6291,46.7726,-40.5523,1478,1521,1.0000,-0.2175,0.0727,10.0304,0.7007,-0.8042,6.6247,-0.3519,-0.0698,10.1514,1.6130,1.7435,6.9176
2218.5031,-0.3973,1.1369,100.1641,0.8019,0.0000,-0.0000,-37.2807,46.0120,-38.7914,1479,1520,1.0000,-0.2677,0.0583,9.9610,0.5862,1.2416,6.4797,-0.0622,-0.1800,10.0389,1.0176,1.7359,6.5741
2218.5222,-0.3586,1.1594,100.2870,0.1645,0.0000,-0.0000,-33.6464,45.3765,-37.3198,1479,1520,1.0000,-0.1432,0.0846,10.0879,0.1053,1.4477,6.3881,-0.1747,-0.0100,9.8665,0.2237,2.0947,6.4367
2218.5413,-0.3393,1.1806,100.4087,0.2027,0.0000,-0.0000,-31.8418,45.0626,-36.5901,1480,1519,1.0000,-0.1385,-0.0040,9.9418,0.2122,1.5317,6.3118,-0.2537,0.0164,9.9264,0.1931,1.9955,6.4367
2218.5605,-0.3403,1.2143,100.5266,-0.0302,0.0000,-0.0000,-31.9297,45.0814,-36.6278,1480,1519,1.0000,-0.1816,-0.0758,10.2100,0.1282,1.6081,6.1820,-0.3351,0.0451,9.9240,-0.1885,2.3848,6.1466
2218.5795,-0.3055,1.3301,100.6405,-0.4309,0.0000,-0.0000,-28.6636,44.5102,-35.3052,1480,1519,1.0000,-0.5455,0.1253,9.6377,-1.9481,1.8676,6.0522,-0.2465,-0.1776,9.9671,1.0863,2.2474,5.8337
2218.5986,-0.2078,1.2989,100.7497,0.5385,0.0000,-0.0000,-19.4997,42.9009,-31.5904,1482,1517,1.0000,0.0411,0.3360,9.8413,0.9068,0.7989,5.8843,-0.1388,0.0906,10.2328,0.1702,2.0489,5.3909
2218.6178,-0.1951,1.3193,100.8520,0.5767,0.0000,-0.0000,-18.3100,42.6936,-31.1092,1483,1516,1.0000,-0.1265,-0.0423,10.1884,0.7465,2.4019,5.3805,-0.2202,0.0714,9.6319,0.4069,1.9955,5.3146
2218.6369,-0.1917,1.3730,100.9496,0.6149,0.0000,-0.0000,-17.9907,42.6394,-30.9809,1483,1516,1.0000,-0.3084,-0.0854,10.0519,0.7618,1.6539,5.1209,0.0096,0.0379,9.8258,0.4679,2.3008,5.1085
2218.6561,-0.1285,1.4386,101.0211,1.2485,0.0000,0.0000,-12.0565,41.5972,-28.5753,1484,1515,1.0000,-0.3611,0.1397,10.1357,1.6015,1.9821,4.7698,0.0791,0.2031,9.8186,0.8954,2.3771,2.6734
2218.6751,-0.0736,1.4577,101.1048,1.6034,0.0000,0.0000,-6.9094,40.6929,-26.4886,1485,1514,1.0000,-0.1696,0.0751,9.8963,1.5786,1.8218,4.5560,-0.1005,0.2294,9.6127,1.6282,2.0260,4.1772
2218.6943,-0.0133,1.4520,101.1803,1.9698,0.0000,0.0000,-1.2499,39.6979,-24.1937,1486,1513,1.0000,-0.0834,0.0775,9.6952,2.0213,1.1806,4.0217,-0.0813,0.1504,10.0030,1.9183,2.0642,3.8108
2218.7135,0.0664,1.4386,101.2501,2.4622,0.0000,0.0000,6.2297,38.3820,-21.1603,1488,1511,1.0000,-0.0355,0.1325,9.7982,2.3419,1.4172,3.7469,-0.0358,0.2246,9.7803,2.5824,2.1558,3.4444
