timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
639.5433,2.2825,1.2762,86.4207,-10.1060,0.0000,-0.0000,262.6508,-46.2874,68.2850,1500,1500,0.7063,0.0963,0.2092,9.7204,-9.1190,0.8481,-4.4484,-0.0475,0.1696,9.5075,-11.0929,1.1498,-3.9036
639.5629,1.9453,1.2169,86.3390,-12.9342,0.0000,-0.0000,223.8470,-39.5627,37.8506,1500,1500,0.4590,0.1681,0.0416,9.6558,-12.0426,1.1076,-4.3568,-0.0260,0.1433,9.4884,-13.8258,1.5086,-3.8960
639.5818,1.6171,1.2363,86.2575,-15.1098,-1.2194,-30.7704,274.6995,-33.0148,21.1948,1500,1500,0.2269,-0.1694,0.1494,9.6869,-14.5235,1.0160,-4.4332,-0.2414,0.1242,9.6248,-15.6960,1.5544,-4.1784
639.6012,1.2508,1.2612,86.1750,-15.9953,-5.8418,-91.7092,408.0552,-25.7018,126.0835,1500,1500,0.9920,-0.1934,0.0392,9.7013,-15.4548,1.0313,-4.4561,-0.2390,0.0954,9.4740,-16.5357,1.6231,-3.9876
639.6197,0.9135,1.2678,86.0954,-16.0869,-7.4048,-82.6216,285.8923,-18.9650,89.5324,1500,1500,1.0000,-0.1168,0.0464,9.6965,-15.6762,1.1610,-4.5095,-0.2965,0.0092,9.4908,-16.4975,1.5620,-4.0257
639.6382,0.5666,1.3224,86.0209,-16.4304,-8.7586,-73.1556,229.9050,-11.3376,70.0422,1500,1500,1.0000,-0.2820,-0.0278,9.5959,-15.8900,3.0084,-4.1736,-0.3564,-0.0482,9.3902,-16.9708,1.2567,-3.8044
639.6568,0.2215,1.3697,85.9446,-17.1670,-10.0199,-68.0084,184.4592,-4.4320,53.8646,1500,1500,1.0000,-0.3801,-0.0110,9.5265,-16.7831,0.5427,-4.2423,-0.4019,-0.1344,9.5937,-17.5510,0.6307,-3.8960
639.6753,-0.1428,1.4436,85.8659,-16.9495,-11.0593,-56.2522,121.3151,2.8568,32.5398,1500,1500,1.0000,-0.5166,-0.1810,9.5983,-16.6686,0.2450,-4.2881,-0.4928,-0.2589,9.7278,-17.2303,0.8597,-4.0410
639.6937,-0.5065,1.5048,85.7927,-15.9227,-11.7888,-39.5701,55.6742,10.1360,10.5208,1500,1500,1.0000,-0.4663,-0.3367,9.6797,-15.8442,0.6114,-4.2347,-0.4713,-0.3140,9.6081,-16.0013,0.7987,-3.5066
639.7122,-0.8326,1.5215,85.7200,-14.5373,-12.2011,-22.3243,-31.5069,16.6593,-17.1516,1500,1500,1.0000,-0.2987,-0.3319,9.5241,-14.5846,0.0694,-4.0973,-0.2726,-0.4648,9.5937,-14.4899,0.6231,-3.5982
639.7306,-1.1324,1.5331,85.6508,-13.7128,-12.4279,-12.3189,-94.8213,22.6585,-37.8792,1500,1500,1.0000,-0.2844,-0.3630,10.3166,-13.0808,0.9702,-3.8225,-0.1864,-0.5199,9.7493,-14.3448,0.2948,-3.5295
639.7490,-1.3804,1.5185,85.5841,-9.4151,-11.9759,24.5681,-229.5944,27.6325,-78.1027,1500,1500,1.0000,-0.1934,-0.5043,9.1674,-10.2411,0.1992,-3.8148,-0.5024,-0.5678,9.5722,-8.5891,-0.4151,-3.2471
639.7675,-1.5524,1.5720,85.5194,-7.8502,-11.3571,33.3841,-274.7779,31.0883,-92.4819,1500,1500,1.0000,-0.5310,-0.3319,9.2536,-8.7220,-0.4344,-3.8759,-0.4473,-0.5989,9.7134,-6.9784,-0.5983,-3.0944
639.7859,-1.7219,1.5873,85.4557,-6.0563,-10.5620,43.1306,-322.3561,34.4961,-107.5077,1500,1500,1.0000,-0.3562,-0.5186,9.6199,-6.0350,0.0313,-3.5095,-0.3731,-0.4241,9.9265,-6.0777,-0.3387,-3.2471
639.8044,-1.8687,1.5432,85.3943,-4.9876,-9.7258,45.2368,-345.3123,37.4504,-115.4127,1500,1500,1.0000,-0.0928,-0.5474,9.8832,-5.2793,0.2068,-3.4026,-0.1864,-0.4864,9.7374,-4.6960,-0.5601,-3.1173
639.8229,-1.9673,1.4901,85.3411,-3.1594,-8.7409,53.2782,-379.8143,39.4415,-126.0688,1500,1500,1.0000,-0.0617,-0.4971,9.7300,-3.4014,-0.2741,-3.1126,-0.2989,-0.5199,10.0821,-2.9174,-0.6365,-2.5906
639.8414,-2.0360,1.4681,85.2931,-2.0525,-7.7376,54.3704,-390.8726,40.8372,-129.8629,1500,1500,1.0000,-0.2245,-0.4755,9.7851,-2.4090,-0.4726,-2.7538,-0.2079,-0.4816,9.8427,-1.6960,-0.9800,-2.4379
639.8597,-2.0545,1.4220,85.2498,-1.2586,-6.7658,52.8378,-388.5797,41.2264,-129.4155,1500,1500,1.0000,-0.1479,-0.3247,9.9431,-1.0274,-1.1977,-2.6087,-0.1648,-0.3260,9.8882,-1.4899,-1.1861,-2.2242
639.8782,-2.0727,1.3585,85.2082,-1.0144,-5.8850,46.6607,-372.8873,41.6117,-124.6760,1500,1500,0.9957,-0.0234,-0.3486,9.9670,-0.7220,-1.0222,-2.4866,0.0123,-0.3619,9.9217,-1.3067,-0.5677,-2.1173
639.8966,-2.1061,1.3170,85.1689,-2.0525,-4.6389,27.2520,-320.8330,42.3006,-64.2888,1500,1500,0.5793,-0.0952,-0.3343,9.9742,-1.5617,-0.5642,-2.3645,-0.0523,-0.2517,9.7876,-2.5433,-0.5143,-1.9723
639.9150,-2.1609,1.2639,85.1355,-4.0373,-4.0924,8.3792,-272.7924,43.4194,-60.7841,1500,1500,0.6197,-0.0162,-0.2672,9.9838,-3.1190,-0.5184,-2.0286,0.0602,-0.2374,9.8283,-4.9555,-0.2090,-1.7051
639.9335,-2.2545,1.1929,85.1062,-6.6861,-4.7465,-11.1678,-227.2683,45.3141,-59.2645,1500,1500,0.6868,0.0915,-0.2337,10.1394,-5.7449,-0.4115,-1.8835,0.1440,-0.1392,9.8547,-7.6273,-0.0181,-1.3998
639.9520,-2.3713,1.1155,85.0773,-9.3388,-5.9584,-32.2765,-179.9154,47.6737,-74.1708,1500,1500,0.9994,0.1418,-0.1260,10.2184,-8.5617,-0.3504,-1.8301,0.1321,-0.1440,9.9241,-10.1158,0.0124,-1.4685
639.9704,-2.5281,1.0569,85.0484,-11.8655,-6.8470,-47.9864,-152.7137,50.8349,-68.1773,1500,1500,1.0000,0.0796,-0.1140,10.0676,-11.0579,-0.2665,-1.6851,0.0722,-0.0770,9.8451,-12.6731,0.2872,-1.5830
639.9889,-2.7275,1.0078,85.0164,-14.4456,-7.9868,-61.6441,-136.3210,54.8494,-65.5946,1500,1500,1.0000,0.0604,-0.1164,9.9862,-13.6075,-0.0222,-1.8606,0.0506,0.0092,9.8236,-15.2838,0.4552,-1.7204
640.0074,-2.9530,0.9736,84.9877,-17.7777,-9.4554,-79.4984,-110.8457,59.3882,-60.7309,1500,1500,1.0000,0.0556,0.0177,9.8449,-16.6839,0.3900,-1.8835,0.1153,-0.0315,9.7972,-18.8716,1.3865,-1.3387
640.0258,-3.2512,0.9710,84.9529,-21.6861,-11.2900,-99.4146,-87.8104,65.3860,-57.2799,1500,1500,1.0000,-0.0282,-0.0278,10.0772,-20.4548,1.4129,-2.2729,-0.0451,0.0236,9.4788,-22.9174,1.7376,-1.5143
640.0442,-3.5991,0.9820,84.9156,-24.9151,-13.3338,-111.0644,-94.2879,72.3789,-62.5901,1500,1500,1.0000,-0.1646,-0.0350,9.8928,-23.7449,0.6572,-2.2118,-0.1122,-0.0626,9.7805,-26.0853,0.8750,-1.9189
640.0627,-3.9859,0.9524,84.8746,-27.7853,-15.5015,-117.4467,-120.4277,80.1561,-73.7978,1500,1500,1.0000,-0.0258,-0.0254,9.8330,-26.7297,-0.0069,-2.6316,0.0435,-0.0315,9.9026,-28.8410,0.4552,-1.9799
