timestamp,roll_deg,pitch_deg,yaw_deg,omega_raw,omega_filtered,alpha,tau_ff,tau_pid,tau_total,pwm_left,pwm_right,deadzone_factor,accel1_x,accel1_y,accel1_z,gyro1_x,gyro1_y,gyro1_z,accel2_x,accel2_y,accel2_z,gyro2_x,gyro2_y,gyro2_z
79.3669,-1.1288,1.1864,127.3537,-1.5307,0.0000,0.0000,-129.8933,22.7762,-0.5689,1499,1500,0.0119,-0.0553,-0.0143,9.8397,-1.9269,-0.2019,-0.3457,-0.0286,0.0064,10.0758,-1.1345,-0.0435,-0.1255
79.3867,-1.1087,1.1323,127.3488,-0.4849,0.0000,0.0000,-127.5815,22.3855,-0.4010,1499,1500,0.0085,-0.0098,-0.0669,9.9954,-0.7743,-0.5226,-0.3762,-0.1842,-0.0438,10.2194,-0.1956,-0.5015,-0.2094
79.4056,-1.0970,1.1326,127.3421,0.1372,0.0000,0.0000,-126.2350,22.1624,-0.3173,1499,1500,0.0068,-0.1918,-0.1555,10.2372,0.0807,1.0347,-0.4297,-0.0501,-0.1013,9.9656,0.1937,-0.6084,-0.2934
79.4250,-1.0905,1.1383,127.3356,-0.1223,0.0000,0.0000,-125.4811,22.0423,-0.2749,1499,1500,0.0060,-0.2013,-0.1555,10.3473,0.1418,-0.1790,-0.4678,-0.1363,-0.1157,9.9082,-0.3865,0.8268,-0.2171
79.4437,-1.1323,1.1410,127.3256,-0.7483,0.0000,0.0000,-130.2883,22.8891,-0.6010,1499,1500,0.0125,-0.0840,-0.3255,10.1725,-0.2476,1.1492,-0.6205,-0.1818,-0.1779,9.9872,-1.2490,1.7504,-0.3545
79.4623,-1.1527,1.1509,127.3163,-1.4430,0.0000,-0.0000,-132.6432,23.3099,-0.8101,1499,1500,0.0166,-0.0673,-0.1651,9.9810,-1.1254,1.8362,-0.5594,-0.0118,-0.1635,9.9680,-1.7605,2.2695,-0.3697
79.4808,-1.1488,1.1704,127.3068,-1.1262,0.0000,0.0000,-132.1921,23.2430,-0.7676,1499,1500,0.0158,-0.0984,-0.0813,9.8661,-1.1560,1.8591,-0.6587,-0.1172,-0.1420,9.9872,-1.0964,2.5443,-0.3468
79.4993,-1.1411,1.2031,127.2955,0.2555,0.0000,0.0000,-131.3075,23.1007,-0.6877,1499,1500,0.0142,-0.1870,-0.1867,9.9930,-0.1483,2.0881,-0.7579,-0.3446,-0.1947,9.9010,0.6594,1.8191,-0.4079
79.5177,-1.1216,1.2535,127.2852,1.7288,0.0000,0.0000,-129.0624,22.7217,-0.5055,1499,1500,0.0106,-0.2899,-0.2561,9.8924,1.5540,0.9278,-0.5213,-0.0597,-0.1659,9.7190,1.9036,2.7123,-0.4995
79.5362,-1.0748,1.2563,127.2587,2.6486,0.0000,0.0000,-123.6716,21.7955,-0.1861,1499,1500,0.0041,-0.1846,-0.2010,9.8661,2.5616,0.2866,-2.4984,-0.0621,-0.1635,10.1476,2.7357,0.8420,-0.4155
79.5546,-1.0501,1.2509,127.2521,2.8051,0.0000,0.0000,-120.8374,21.3134,-0.0824,1499,1500,0.0019,-0.0721,-0.3135,9.8254,2.8135,1.2408,-0.3915,0.0504,-0.1420,10.4085,2.7968,1.5748,-0.2094
79.5731,-0.9892,1.2584,127.2447,2.2555,0.0000,0.0000,-113.8268,20.1048,-0.0000,1500,1500,0.0000,-0.1511,-0.0861,9.7942,1.9585,1.0958,-0.6434,-0.0812,-0.2857,9.8914,2.5525,1.2313,-0.1713
79.5915,-0.9339,1.2376,127.2198,2.9731,0.0000,0.0000,-107.4665,18.6879,-0.0000,1500,1500,0.0000,0.0381,-0.1651,9.9547,2.9662,1.5614,-2.5136,-0.1172,-0.2258,9.8531,2.9800,2.0405,-0.2018
79.6100,-0.8759,1.2670,127.2120,3.6448,0.0000,0.0000,-100.7881,17.5266,-0.0000,1500,1500,0.0000,-0.1918,-0.2034,9.8349,3.3631,1.7370,-0.4526,-0.2393,-0.2306,9.8746,3.9265,1.9184,-0.3239
79.6285,-0.8283,1.3252,127.2084,4.6105,0.0000,0.0000,-95.3170,16.5752,-0.0000,1500,1500,0.0000,-0.3091,-0.3303,9.8756,4.4929,1.8439,-0.1854,-0.1196,-0.1612,9.9967,4.7281,2.4222,-0.0491
79.6469,-0.7310,1.3371,127.2058,4.9998,0.0000,0.0000,-70.0960,14.6273,-0.0000,1500,1500,0.0000,-0.0266,-0.1196,9.8900,4.8440,2.6148,-0.1548,0.0025,-0.0989,9.5754,5.1555,3.3535,-0.0568
79.6654,-0.6182,1.3366,127.2058,5.3738,0.0000,0.0000,-59.2797,12.3702,-0.0000,1500,1500,0.0000,0.0213,-0.0598,9.6745,5.5845,2.9278,0.0589,-0.0310,-0.0798,9.5466,5.1632,2.8573,-0.0110
79.6838,-0.5259,1.3374,127.2035,4.5151,0.0034,0.0155,-50.4629,10.5226,-0.0000,1500,1500,0.0000,-0.0625,-0.0622,9.9666,4.8364,2.2026,-0.1319,-0.0741,-0.0845,9.8579,4.1937,1.8039,-0.0949
79.7022,-0.4503,1.3298,127.2024,3.5341,0.0170,0.0210,-43.2268,9.0098,-0.0000,1500,1500,0.0000,-0.1080,-0.0406,9.9954,3.7295,0.9507,-0.1625,-0.1267,-0.0869,9.8483,3.3387,1.0787,0.0348
79.7206,-0.3869,1.3089,127.2030,3.2593,0.0225,0.0075,-37.1225,7.7428,-0.0000,1500,1500,0.0000,-0.1271,-0.0622,9.7081,3.4471,0.0805,-0.1472,-0.1603,-0.0199,9.5466,3.0716,-0.0358,0.1952
79.7390,-0.3190,1.3097,127.2055,2.6296,0.0051,-0.0070,-30.5678,6.3822,-0.0000,1500,1500,0.0000,-0.1678,0.0264,9.8254,2.7906,0.0042,-0.0251,-0.1555,-0.0127,9.8268,2.4685,1.3611,0.2486
79.7575,-0.2597,1.3482,127.2279,2.1868,0.0000,-0.0000,-24.9035,5.1967,-0.0000,1500,1500,0.0000,-0.1606,0.0312,9.8014,2.2334,2.3400,0.0818,-0.1770,0.0136,9.6256,2.1403,3.2771,2.2868
79.7760,-0.2092,1.3616,127.2345,2.2135,0.0000,-0.0000,-20.0619,4.1864,-0.0000,1500,1500,0.0000,-0.1247,0.0001,9.5309,2.2715,1.0958,0.2039,-0.3422,-0.0534,9.4724,2.1555,2.6130,0.4929
79.7944,-0.1818,1.4012,127.2589,1.9006,0.0000,-0.0000,-17.4322,3.6377,-0.0000,1500,1500,0.0000,-0.2947,-0.0717,9.6147,2.0196,1.3935,0.3490,-0.3638,-0.0941,9.6759,1.7815,1.2924,2.2944
79.8129,-0.1788,1.4482,127.2669,1.4235,0.0000,-0.0000,-17.1483,3.5784,-0.0000,1500,1500,0.0000,-0.4312,-0.1388,9.7248,1.6532,0.3477,0.3032,-0.5194,-0.1348,9.6831,1.1937,0.1550,0.6226
79.8313,-0.1747,1.4734,127.2771,1.5761,0.0000,-0.0000,-16.7551,3.4964,-0.0000,1500,1500,0.0000,-0.4144,-0.1388,9.3178,1.6456,-0.8508,0.3795,-0.4188,-0.2162,9.2833,1.5067,-0.8221,0.7753
79.8500,-0.1649,1.4865,127.2889,2.0952,0.0000,-0.0000,-15.8126,3.2997,-0.0000,1500,1500,0.0000,-0.3091,-0.1603,9.3896,2.0044,-0.4004,0.5398,-0.2201,-0.0869,9.4868,2.1861,0.1932,0.7982
79.8686,-0.1287,1.5005,127.2983,3.3471,0.0000,0.0000,-12.3454,2.5762,-0.0000,1500,1500,0.0000,-0.3043,-0.1507,9.6171,3.1570,0.1568,0.4635,-0.3518,0.0304,9.4126,3.5372,0.0176,0.6150
79.8870,-0.0601,1.5007,127.3089,4.6334,0.0000,0.0000,-5.7587,1.2017,-0.0000,1500,1500,0.0000,-0.2588,-0.0957,9.5620,4.4624,-0.9500,0.6390,-0.2776,-0.2641,9.5945,4.8044,0.7199,0.5692
79.9054,0.0314,1.4862,127.3225,5.8433,0.0670,0.5102,1.7874,-0.6285,0.0000,1500,1500,0.0000,-0.3139,-0.0837,9.5572,5.6379,-1.5989,0.6925,-0.3566,-0.1492,9.4437,6.0487,-1.5168,0.8287
79.9239,0.1370,1.4631,127.3313,7.0456,0.7074,5.6882,-0.5118,-2.7420,0.0000,1500,1500,0.0000,-0.2756,-0.1100,9.7727,6.8059,-1.6676,0.5016,-0.3470,-0.1013,9.8076,7.2853,-1.3946,0.5234
79.9424,0.2643,1.4236,127.3422,8.4120,2.2842,18.8871,-19.9899,-5.2876,-0.0000,1500,1500,0.0000,-0.1439,-0.1076,9.6793,8.0578,-1.0722,0.5398,-0.0405,-0.0582,9.6951,8.7662,-0.7152,0.7295
79.9608,0.4234,1.3700,127.3542,8.9120,4.2086,29.0847,-29.1986,-8.4732,-1.4027,1499,1500,0.3561,-0.0266,0.0145,9.7966,7.6456,-0.4462,0.7383,-0.0453,0.1669,9.7741,10.1784,-0.2877,0.6074
79.9794,0.6487,1.3190,127.3600,11.5303,6.1261,51.4918,-73.6535,-12.9801,-14.1329,1491,1508,1.0000,-0.0481,0.1246,9.7392,11.2563,-0.5989,0.5245,0.1007,0.1238,9.5849,11.8044,-0.4939,0.1188
79.9978,0.9152,1.2690,127.3635,13.4502,7.2247,59.4895,-66.0228,-18.3124,-9.3302,1494,1505,1.0000,-0.0792,0.1940,9.8541,13.0578,-0.9806,0.3032,-0.0693,0.2339,9.7070,13.8426,-0.9900,0.0959
80.0163,1.1970,1.2367,127.3613,15.1067,8.4070,64.1690,-47.0691,-23.9519,-1.2034,1499,1500,1.0000,-0.1846,0.1749,9.7918,14.7677,-1.3165,0.0207,-0.1555,0.0447,9.7980,15.4456,-1.4252,-0.1789
80.0346,1.4703,1.1762,127.3609,15.6257,9.4898,58.9298,-0.5262,-29.4335,14.5694,1508,1491,1.0000,-0.0505,0.1366,9.7440,15.7448,-1.7592,0.0513,-0.1914,0.3153,9.9249,15.5067,-1.1351,0.0425
80.0530,1.7686,1.1500,127.3571,15.6639,10.4159,50.3607,58.4750,-35.4166,34.0813,1520,1479,1.0000,-0.0816,0.3018,9.9523,15.6837,-0.5455,-0.1854,-0.1627,0.4111,9.8172,15.6441,0.4451,-0.2094
80.0714,2.0893,1.1254,127.3529,15.7708,11.2191,43.6240,114.7842,-41.8522,53.0657,1531,1468,1.0000,-0.0481,0.4430,9.7679,15.7448,0.5003,-0.0785,-0.0214,0.4135,9.5682,15.7968,0.3000,-0.4155
80.0898,2.4057,1.1212,127.3443,15.6448,11.8830,36.0889,172.8853,-48.2027,72.5093,1543,1456,1.0000,-0.1750,0.4885,9.7655,15.6608,0.2026,-0.2388,-0.1579,0.5356,9.7956,15.6288,-0.2725,-0.7056
80.1082,2.7010,1.1191,127.3318,14.2250,12.2343,19.0699,255.8905,-54.1373,98.7180,1559,1440,1.0000,-0.2827,0.5771,9.9211,14.5463,-1.0111,-0.6663,-0.4452,0.4996,9.8794,13.9036,-1.3794,-0.6293
80.1267,2.8955,1.1371,127.3181,13.2784,12.3909,8.4995,308.7108,-58.0555,115.4668,1569,1430,1.0000,-0.4312,0.2467,10.6609,13.3097,-2.0569,-0.6281,-0.4021,0.3943,10.0614,13.2471,-0.8679,-0.6064
80.1450,3.0958,1.1378,127.3036,11.4120,12.2441,-7.9964,379.2663,-62.0920,137.2406,1582,1417,1.0000,-0.2995,0.4454,9.6338,11.1647,-1.3165,-0.8342,0.1055,0.4589,10.0494,11.6594,-1.0740,-0.5987
80.1635,3.3294,1.0280,127.2868,10.2517,11.9452,-16.1537,429.6429,-66.7976,153.6988,1592,1407,1.0000,0.1961,0.7136,9.4830,10.4929,-1.5684,-0.7732,0.6346,0.6553,9.6783,10.0105,-0.9366,-0.9499
80.1821,3.4901,1.1252,127.2662,7.7631,11.3179,-33.8723,499.1605,-70.0457,174.7878,1604,1395,1.0000,-0.6515,0.6585,9.9211,8.9356,-0.3012,-1.0709,-0.4428,0.5595,9.3216,6.5906,-0.1274,-1.1713
80.2005,3.5536,1.0576,127.2420,5.3357,10.4206,-48.6241,548.9600,-71.3524,189.3850,1613,1386,1.0000,0.1554,0.4382,9.9810,6.5845,0.9965,-1.2388,0.2563,0.6816,9.8675,4.0868,-0.3946,-1.3392
80.2189,3.5886,1.0417,127.2280,1.9425,9.1489,-69.0859,611.9101,-72.0869,207.3783,1624,1375,1.0000,-0.1822,0.5963,9.5812,2.7677,-0.5836,-1.7121,-0.0477,0.3440,9.8651,1.1174,-1.3030,0.3478
80.2374,3.5411,0.9364,127.1863,-1.1872,7.5985,-84.0908,649.6655,-71.1736,217.4932,1630,1369,1.0000,0.1913,0.4813,9.5285,0.0731,-1.9653,-2.2312,-0.1076,0.5523,10.1021,-2.4475,-1.0893,-2.0568
80.2560,3.4646,0.9449,127.1398,-1.5880,6.2205,-73.9895,611.7656,-69.6775,206.1331,1623,1376,1.0000,-0.2708,0.3808,9.4782,-0.2247,-1.3470,-2.5289,-0.7277,0.2219,10.3774,-2.9513,-1.0129,-2.2247
80.2746,3.3712,0.8119,127.0830,-4.2827,2.6583,-48.5534,527.7640,-67.8436,181.6958,1609,1390,1.0000,0.3541,0.5388,9.8038,-4.7743,-2.1409,-3.2083,-0.5314,0.3823,11.0382,-3.7910,-0.8450,-2.7056
80.2930,3.1984,0.7554,127.0181,-4.4506,0.0808,-1.8209,373.2843,-64.4188,136.7290,1582,1417,1.0000,0.1386,0.1605,9.5812,-5.6140,-0.5684,-3.6434,-0.3877,0.0831,10.7342,-3.2872,0.3840,-3.2400
80.3114,3.0362,0.7398,126.9638,-5.8475,0.0000,-0.0000,349.3757,-61.2053,128.4278,1577,1422,1.0000,-0.0314,0.2946,9.8086,-6.6979,0.3553,-4.2541,-0.0286,0.3297,10.2194,-4.9971,-0.0664,-1.6598
80.3298,2.8280,0.8787,126.8880,-4.8361,0.0000,-0.0000,325.4260,-57.0712,117.1535,1570,1429,0.9791,-0.7233,-0.0286,10.0720,-4.1407,0.4927,-4.3152,-0.8474,0.0040,10.3104,-5.5315,0.6359,-3.7819
80.3483,2.6110,1.0972,126.8080,-7.5078,0.0000,-0.0000,300.4466,-52.7558,99.5867,1559,1440,0.9012,-0.9962,0.1342,10.3497,-7.7361,2.4393,-4.7503,-1.3190,-0.0606,9.8483,-7.2796,2.2237,-3.9804
80.3667,2.3808,1.2424,126.7212,-6.9277,0.0000,-0.0000,273.9609,-48.1764,77.7956,1546,1453,0.7718,-0.7855,-0.0262,10.2013,-5.7208,1.3324,-4.6052,-0.7444,0.2626,9.3455,-8.1345,0.7962,-4.6445
80.3851,2.2222,1.3110,126.6198,-5.4315,0.0000,-0.0000,255.7142,-45.0273,62.4857,1537,1462,0.6639,-0.7017,0.1509,10.3234,-6.3239,-0.4615,-5.1548,-0.4093,0.3009,8.8092,-4.5391,-3.0358,-5.5453
80.4036,2.1525,1.3775,126.5158,-3.4315,0.0000,-0.0000,247.6856,-43.6534,55.9354,1533,1466,0.6135,-0.6227,0.3760,10.2731,-3.3315,-1.0798,-5.5442,-0.4476,0.4422,8.9840,-3.5315,-0.7000,-5.6751
80.4220,2.1117,1.4917,126.4089,-1.5689,0.0000,0.0000,242.9902,-42.8585,52.1952,1531,1468,0.5834,-0.8119,0.3353,10.2396,-0.9117,0.0194,-5.6739,-0.4428,0.4087,8.5363,-2.2261,-0.5397,-5.8888
80.4404,2.0859,1.6481,126.2962,0.9502,0.0000,0.0000,240.0199,-42.3631,49.8712,1529,1470,0.5642,-1.0633,0.1653,9.9283,1.1876,-1.1638,-5.9640,-0.6391,0.6146,9.0582,0.7128,-0.6313,-6.0491
80.4589,2.1036,1.7741,126.1771,2.1830,0.0000,0.0000,242.0653,-42.7396,51.4783,1530,1469,0.5774,-0.9411,0.2682,9.8373,2.1036,-0.9577,-6.3304,-0.7612,0.3321,9.6687,2.2624,-1.0282,-6.4384
80.4773,2.1746,1.8740,126.0519,1.7326,0.0000,0.0000,250.2291,-44.1802,58.0207,1534,1465,0.6296,-0.8023,0.5508,9.6865,2.1799,-0.2935,-6.8724,-0.5385,0.6289,9.6376,1.2853,-1.0816,-6.8201
80.4960,2.2800,1.9066,125.9201,2.4998,0.0000,0.0000,262.3644,-46.3122,68.0711,1540,1459,0.7045,-0.5820,0.6777,10.1342,2.9509,-1.3623,-7.1472,-0.4380,0.7654,9.6304,2.0487,-1.2801,-7.0186
80.5146,2.3708,1.9728,125.7791,1.2364,0.0000,0.0000,272.8115,-48.1516,76.8914,1546,1453,0.7654,-0.6179,0.7279,9.8541,1.1189,-0.4157,-7.6510,-0.5673,0.9402,9.9824,1.3540,0.3306,-7.8354
80.5330,2.4804,2.0230,125.6344,2.4731,0.0000,0.0000,285.4152,-50.3670,87.5013,1552,1447,0.8326,-0.3857,0.7327,9.7464,1.6914,1.5156,-8.1854,-0.5936,0.4996,9.8459,3.2548,2.0634,-7.9117
80.5514,2.4980,2.1274,125.4843,-0.7674,0.0000,-0.0000,287.4491,-50.7455,89.2004,1553,1446,0.8426,-0.6060,0.5986,9.9020,-0.3392,2.0805,-8.3457,-0.6056,0.7175,9.5802,-1.1956,2.6588,-8.2476
80.5699,2.4798,2.1630,125.3278,-1.9086,0.0000,-0.0000,285.3484,-50.4052,87.4664,1552,1447,0.8322,-0.3618,0.5364,9.9451,-1.3926,1.8897,-8.5747,-0.4140,0.6361,9.8291,-2.4246,1.3535,-8.6369
80.5883,2.4399,2.1130,125.1678,-4.9124,0.0000,-0.0000,280.7602,-49.6321,83.6371,1550,1449,0.8086,-0.0697,0.7016,10.0193,-4.4460,0.8439,-8.9869,-0.1315,0.6720,9.8076,-5.3788,-0.0511,-8.6140
80.6067,2.3845,2.0778,125.0004,-6.1758,0.0000,-0.0000,274.3834,-48.5477,78.2678,1546,1453,0.7742,-0.2205,0.7255,9.9547,-5.4537,-0.6752,-9.3610,-0.1866,0.7079,9.8291,-6.8979,-0.5320,-9.0339
80.6251,2.2725,2.0595,124.8224,-7.8743,0.0000,-0.0000,261.4925,-46.3299,67.3994,1540,1459,0.6993,-0.2708,0.5915,9.7631,-7.2323,-0.4691,-9.6816,-0.1794,0.4111,9.6113,-8.5162,-0.2954,-9.7056
