timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,temp
2025-10-20T14:41:22.289520,-9.587786259541986,-0.8396946564885496,2.122137404580153,0.3854664672851562,-1.407790576171875,8.688557824707031,28.718235294117648
2025-10-20T14:41:22.308293,-3.786259541984733,-1.6106870229007633,1.9312977099236641,0.4381389038085937,-1.3670891479492187,8.772354882812499,28.76529411764706
2025-10-20T14:41:22.327946,-1.4580152671755726,-0.022900763358778626,3.877862595419847,0.38307226562499996,-0.679953271484375,9.387664709472656,28.81235294117647
2025-10-20T14:41:22.350777,-0.3435114503816794,0.35877862595419846,2.045801526717557,0.40462008056640625,-1.0558429321289062,9.188945971679686,28.76529411764706
2025-10-20T14:41:22.369399,-1.8091603053435115,0.25190839694656486,2.0229007633587788,0.229843359375,-0.9888052856445312,9.3086560546875,28.81235294117647
2025-10-20T14:41:22.388821,-0.8931297709923665,3.7709923664122136,1.9770992366412214,-0.16759411621093748,-1.209071838378906,9.181763366699219,28.76529411764706
2025-10-20T14:41:22.411361,-0.11450381679389313,1.9083969465648856,2.053435114503817,0.16041151123046873,-0.6488286499023437,9.258377819824219,28.81235294117647
2025-10-20T14:41:22.430913,-1.381679389312977,1.1374045801526718,2.366412213740458,-0.45968671875,-0.4860229370117187,9.208099584960937,28.718235294117648
2025-10-20T14:41:22.448834,-5.473282442748092,0.06870229007633588,2.4580152671755724,-0.15562310791015624,-0.63206923828125,9.315838659667968,28.81235294117647
2025-10-20T14:41:22.471146,-7.2748091603053435,1.0229007633587786,2.267175572519084,-0.26336218261718747,-0.8906430175781249,9.409212524414063,28.718235294117648
2025-10-20T14:41:22.491518,-7.687022900763359,0.0916030534351145,2.16793893129771,-0.3591302490234375,-1.1085153686523437,8.760383874511719,28.76529411764706
2025-10-20T14:41:22.509290,-7.412213740458015,-0.48854961832061067,2.0916030534351147,-0.12449848632812499,-1.7094599853515624,8.91840118408203,28.81235294117647
2025-10-20T14:41:22.531417,-6.9541984732824424,-0.06870229007633588,2.1908396946564888,-0.13646949462890623,-1.6400281372070311,9.0788126953125,28.859411764705882
2025-10-20T14:41:22.552836,-6.061068702290076,-0.061068702290076333,2.66412213740458,0.09576806640624999,-1.9488801513671874,8.920795385742187,28.81235294117647
2025-10-20T14:41:22.569912,-2.50381679389313,-0.06870229007633588,2.786259541984733,0.1771709228515625,-2.1404162841796874,8.961496813964843,28.76529411764706
2025-10-20T14:41:22.592189,0.17557251908396945,-0.20610687022900764,3.0610687022900764,0.41419688720703124,-2.272097375488281,8.513781103515624,28.859411764705882
2025-10-20T14:41:22.614666,9.297709923664122,-0.22900763358778625,3.687022900763359,0.00239420166015625,-2.29843359375,8.846575134277343,28.81235294117647
2025-10-20T14:41:22.631602,16.404580152671755,-0.4732824427480916,3.7786259541984735,-0.10773907470703124,-2.3630770385742186,8.79150849609375,28.577058823529413
2025-10-20T14:41:22.653840,21.977099236641223,-1.8091603053435115,3.8625954198473282,-0.06943184814453125,-2.061407629394531,8.683769421386717,28.859411764705882
2025-10-20T14:41:22.677136,29.9618320610687,-2.4427480916030535,3.50381679389313,-0.612915625,-2.003946789550781,8.497021691894531,28.718235294117648
2025-10-20T14:41:22.694066,38.98473282442748,-4.259541984732825,2.6793893129770994,-0.40222587890625,-1.879448303222656,8.429984045410155,28.76529411764706
2025-10-20T14:41:22.715591,44.70992366412214,-6.229007633587786,2.0076335877862594,-0.24899697265624998,-1.3263877197265623,9.124302526855468,28.718235294117648
2025-10-20T14:41:22.738796,49.19847328244275,-7.038167938931298,3.900763358778626,-0.36391865234375,-1.458068811035156,9.184157568359375,28.859411764705882
2025-10-20T14:41:22.756133,48.57251908396947,-7.366412213740458,2.0916030534351147,0.03591302490234375,-0.29448680419921874,9.129090930175781,28.81235294117647
2025-10-20T14:41:22.776455,48.98473282442748,-4.595419847328245,2.053435114503817,0.36631285400390623,-0.277727392578125,9.730035546875,28.76529411764706
2025-10-20T14:41:22.799228,48.229007633587784,-6.786259541984733,2.2061068702290076,0.30406361083984373,-0.03591302490234375,9.698910925292969,28.76529411764706
2025-10-20T14:41:22.817838,47.06106870229008,-5.541984732824427,1.7328244274809161,0.7924807495117187,1.0582371337890624,9.883264453125,28.81235294117647
2025-10-20T14:41:22.836796,40.7557251908397,-2.8396946564885495,1.900763358778626,0.16998831787109375,0.5410895751953124,9.533711010742186,28.81235294117647
2025-10-20T14:41:22.859397,30.85496183206107,-2.66412213740458,1.6259541984732824,1.3000515014648437,1.4604630126953124,10.254365710449218,28.718235294117648
2025-10-20T14:41:22.878975,15.48091603053435,-1.6488549618320612,1.7938931297709924,1.429338391113281,0.6248866333007812,10.110713610839843,28.76529411764706
